"ENTITY_EMP_ID","OBJ_ID","ENTITY_ID","ENTITY_AFLTN_ID","EMP_STAT_CD","EMP_TYP_CD","BASE_SLRY_AMT","PRMRY_IND","ACTV_IND","PRMRY_DEPT_CD","EMP_ID","EMP_REC_ID"
"KFS3024","KFS3024","KFS3024","KFS3024","A","N","50000","Y","Y","BL-IIDC","0000044691","1"
"KFS3025","KFS3025","KFS3025","KFS3025","A","P","50000","Y","Y","UA-FMOP","0000044718","1"
"KFS3026","KFS3026","KFS3026","KFS3026","T","N","50000","Y","Y","BA-CONF","0000044968","1"
"KFS3027","KFS3027","KFS3027","KFS3027","A","N","50000","Y","Y","IN-RADY","0000045077","1"
"KFS3028","KFS3028","KFS3028","KFS3028","A","P","50000","Y","Y","IN-RESG","0000045797","1"
"KFS3029","KFS3029","KFS3029","KFS3029","A","P","50000","Y","Y","BL-MATH","0000046423","1"
"KFS3030","KFS3030","KFS3030","KFS3030","D","P","50000","Y","Y","BL-BL","0000046536","1"
"KFS3031","KFS3031","KFS3031","KFS3031","A","P","50000","Y","Y","IN-PBHL","0000046720","1"
"KFS3032","KFS3032","KFS3032","KFS3032","R","P","50000","Y","Y","IN-IN","0000046768","1"
"KFS3033","KFS3033","KFS3033","KFS3033","A","P","50000","Y","Y","BL-SSER","0000046771","1"
"KFS3034","KFS3034","KFS3034","KFS3034","A","P","50000","Y","Y","IN-OVM","0000046792","1"
"KFS3035","KFS3035","KFS3035","KFS3035","A","N","50000","Y","Y","IN-ENGT","0000046856","1"
"KFS3036","KFS3036","KFS3036","KFS3036","A","N","50000","Y","Y","BL-AST","0000046958","1"
"KFS3037","KFS3037","KFS3037","KFS3037","A","P","50000","Y","Y","BL-SPEA","0000046968","1"
"KFS3038","KFS3038","KFS3038","KFS3038","A","P","50000","Y","Y","KO-SSER","0000047055","1"
"KFS3039","KFS3039","KFS3039","KFS3039","A","P","50000","Y","Y","BL-VPGA","0000047166","1"
"KFS3040","KFS3040","KFS3040","KFS3040","A","P","50000","Y","Y","IN-UCOL","0000047183","1"
"KFS3041","KFS3041","KFS3041","KFS3041","A","N","50000","Y","Y","BL-BI","0000047295","1"
"KFS3042","KFS3042","KFS3042","KFS3042","A","P","50000","Y","Y","BL-CRIM","0000047300","1"
"KFS3043","KFS3043","KFS3043","KFS3043","A","P","50000","Y","Y","BL-MUS","0000047313","1"
"KFS3044","KFS3044","KFS3044","KFS3044","A","N","50000","Y","Y","SE-SSER","0000047344","1"
"KFS3045","KFS3045","KFS3045","KFS3045","A","P","50000","Y","Y","IN-DMMR","0000047354","1"
"KFS3046","KFS3046","KFS3046","KFS3046","A","P","50000","Y","Y","UA-FMOP","0000047360","1"
"KFS3047","KFS3047","KFS3047","KFS3047","A","P","50000","Y","Y","BA-PARK","0000047368","1"
"KFS3048","KFS3048","KFS3048","KFS3048","A","N","50000","Y","Y","IN-INTM","0000047376","1"
"KFS3049","KFS3049","KFS3049","KFS3049","A","P","50000","Y","Y","BL-HPSC","0000047377","1"
"KFS3050","KFS3050","KFS3050","KFS3050","A","P","50000","Y","Y","SE-BOOK","0000047384","1"
"KFS3051","KFS3051","KFS3051","KFS3051","A","N","50000","Y","Y","BL-PHYP","0000047463","1"
"KFS3052","KFS3052","KFS3052","KFS3052","A","P","50000","Y","Y","KO-SSER","0000047481","1"
"KFS3053","KFS3053","KFS3053","KFS3053","T","P","50000","Y","Y","IN-MDEP","0000047729","1"
"KFS3054","KFS3054","KFS3054","KFS3054","A","P","50000","Y","Y","UA-IHET","0000047965","1"
"KFS3055","KFS3055","KFS3055","KFS3055","A","P","50000","Y","Y","IN-PSYC","0000048051","1"
"KFS3056","KFS3056","KFS3056","KFS3056","A","P","50000","Y","Y","BA-RPAS","0000048341","1"
"KFS3057","KFS3057","KFS3057","KFS3057","A","N","50000","Y","Y","BL-FINH","0000048603","1"
"KFS3058","KFS3058","KFS3058","KFS3058","A","P","50000","Y","Y","UA-FMOP","0000048695","1"
"KFS3059","KFS3059","KFS3059","KFS3059","A","P","50000","Y","Y","EA-LIBR","0000048787","1"
"KFS3060","KFS3060","KFS3060","KFS3060","A","P","50000","Y","Y","IN-NEUR","0000049808","1"
"KFS3061","KFS3061","KFS3061","KFS3061","A","P","50000","Y","Y","IN-OTHN","0000049812","1"
"KFS3062","KFS3062","KFS3062","KFS3062","A","N","50000","Y","Y","BL-ADMS","0000050701","1"
"KFS3063","KFS3063","KFS3063","KFS3063","A","N","50000","Y","Y","BL-IUCF","0000051313","1"
"KFS3064","KFS3064","KFS3064","KFS3064","A","N","50000","Y","Y","IN-PSYC","0000052566","1"
"KFS3065","KFS3065","KFS3065","KFS3065","R","N","50000","Y","Y","IN-PCDC","0000052743","1"
"KFS3066","KFS3066","KFS3066","KFS3066","A","P","50000","Y","Y","IN-MSCI","0000052896","1"
"KFS3067","KFS3067","KFS3067","KFS3067","A","P","50000","Y","Y","BL-NEUS","0000052966","1"
"KFS3068","KFS3068","KFS3068","KFS3068","R","N","50000","Y","Y","BL-LIBR","0000052979","1"
"KFS3069","KFS3069","KFS3069","KFS3069","A","P","50000","Y","Y","SB-PEA","0000053075","1"
"KFS3070","KFS3070","KFS3070","KFS3070","A","P","50000","Y","Y","UA-REAL","0000053105","1"
"KFS3071","KFS3071","KFS3071","KFS3071","T","N","50000","Y","Y","","0000053274","1"
"KFS3072","KFS3072","KFS3072","KFS3072","A","P","50000","Y","Y","BL-SLIS","0000053285","1"
"KFS3073","KFS3073","KFS3073","KFS3073","A","P","50000","Y","Y","EA-BURS","0000053302","1"
"KFS3074","KFS3074","KFS3074","KFS3074","A","N","50000","Y","Y","BL-FOLK","0000053332","1"
"KFS3075","KFS3075","KFS3075","KFS3075","A","P","50000","Y","Y","IN-PSYC","0000053527","1"
"KFS3076","KFS3076","KFS3076","KFS3076","A","P","50000","Y","Y","EA-EDUC","0000053537","1"
"KFS3077","KFS3077","KFS3077","KFS3077","A","P","50000","Y","Y","IN-UMDA","0000053611","1"
"KFS3078","KFS3078","KFS3078","KFS3078","A","P","50000","Y","Y","UA-VPIT","0000053613","1"
"KFS3079","KFS3079","KFS3079","KFS3079","A","P","50000","Y","Y","NW-GENA","0000053853","1"
"KFS3080","KFS3080","KFS3080","KFS3080","A","P","50000","Y","Y","IN-CLN","0000054077","1"
"KFS3081","KFS3081","KFS3081","KFS3081","A","P","50000","Y","Y","BL-VPGA","0000054168","1"
"KFS3082","KFS3082","KFS3082","KFS3082","A","P","50000","Y","Y","IN-JOUR","0000054273","1"
"KFS3083","KFS3083","KFS3083","KFS3083","A","P","50000","Y","Y","KO-PHYP","0000054302","1"
"KFS3084","KFS3084","KFS3084","KFS3084","T","N","50000","Y","Y","BL-MUS","0000054529","1"
"KFS3085","KFS3085","KFS3085","KFS3085","A","N","50000","Y","Y","BL-EDUC","0000054843","1"
"KFS3086","KFS3086","KFS3086","KFS3086","A","P","50000","Y","Y","SB-FORN","0000055906","1"
"KFS3087","KFS3087","KFS3087","KFS3087","A","P","50000","Y","Y","IN-PADO","0000058305","1"
"KFS3088","KFS3088","KFS3088","KFS3088","R","P","50000","Y","Y","IN-IN","0000058778","1"
"KFS3089","KFS3089","KFS3089","KFS3089","R","P","50000","Y","Y","IN-IN","0000058880","1"
"KFS3090","KFS3090","KFS3090","KFS3090","A","P","50000","Y","Y","IN-ADAF","0000059123","1"
"KFS3091","KFS3091","KFS3091","KFS3091","A","P","50000","Y","Y","BL-SOC","0000059211","1"
"KFS3092","KFS3092","KFS3092","KFS3092","A","P","50000","Y","Y","BL-REGR","0000059227","1"
"KFS3093","KFS3093","KFS3093","KFS3093","A","P","50000","Y","Y","BL-SPHS","0000059287","1"
"KFS3094","KFS3094","KFS3094","KFS3094","A","P","50000","Y","Y","UA-PUR","0000059326","1"
"KFS3095","KFS3095","KFS3095","KFS3095","A","P","50000","Y","Y","IN-LART","0000059535","1"
"KFS3096","KFS3096","KFS3096","KFS3096","A","N","50000","Y","Y","UA-VPIT","0000059764","1"
"KFS3097","KFS3097","KFS3097","KFS3097","A","P","50000","Y","Y","KO-PAII","0000060027","1"
"KFS3098","KFS3098","KFS3098","KFS3098","A","P","50000","Y","Y","IN-CLN","0000060087","1"
"KFS3099","KFS3099","KFS3099","KFS3099","A","P","50000","Y","Y","IA-CSFA","0000060376","1"
"KFS3100","KFS3100","KFS3100","KFS3100","A","P","50000","Y","Y","BL-SSER","0000060519","1"
"KFS3101","KFS3101","KFS3101","KFS3101","A","P","50000","Y","Y","BL-RUAD","0000060537","1"
"KFS3102","KFS3102","KFS3102","KFS3102","T","P","50000","Y","Y","BL-GEOL","0000060679","1"
"KFS3103","KFS3103","KFS3103","KFS3103","A","P","50000","Y","Y","UA-VPIT","0000060684","1"
"KFS3104","KFS3104","KFS3104","KFS3104","T","N","50000","Y","Y","SB-ARTD","0000061348","1"
"KFS3105","KFS3105","KFS3105","KFS3105","A","P","50000","Y","Y","IN-ORTS","0000061389","1"
"KFS3106","KFS3106","KFS3106","KFS3106","A","N","50000","Y","Y","BL-SOC","0000061524","1"
"KFS3107","KFS3107","KFS3107","KFS3107","T","P","50000","Y","Y","IN-EDUC","0000061600","1"
"KFS3108","KFS3108","KFS3108","KFS3108","A","N","50000","Y","Y","BL-INFO","0000061973","1"
"KFS3109","KFS3109","KFS3109","KFS3109","A","P","50000","Y","Y","BL-HONR","0000062610","1"
"KFS3110","KFS3110","KFS3110","KFS3110","A","P","50000","Y","Y","UA-FMOP","0000064023","1"
"KFS3111","KFS3111","KFS3111","KFS3111","A","P","50000","Y","Y","IA-ONEC","0000064166","1"
"KFS3112","KFS3112","KFS3112","KFS3112","A","P","50000","Y","Y","BL-EDUC","0000064984","1"
"KFS3113","KFS3113","KFS3113","KFS3113","R","P","50000","Y","Y","IN-IN","0000065533","1"
"KFS3114","KFS3114","KFS3114","KFS3114","R","P","50000","Y","Y","BL-BL","0000065572","1"
"KFS3115","KFS3115","KFS3115","KFS3115","A","P","50000","Y","Y","BA-RPAS","0000065628","1"
"KFS3116","KFS3116","KFS3116","KFS3116","A","P","50000","Y","Y","BA-RPAS","0000065638","1"
"KFS3117","KFS3117","KFS3117","KFS3117","A","P","50000","Y","Y","BL-ARSD","0000065683","1"
"KFS3118","KFS3118","KFS3118","KFS3118","A","P","50000","Y","Y","IN-PHED","0000065733","1"
"KFS3119","KFS3119","KFS3119","KFS3119","A","P","50000","Y","Y","EA-SMD","0000065771","1"
"KFS3120","KFS3120","KFS3120","KFS3120","A","P","50000","Y","Y","BA-IMAU","0000065858","1"
"KFS3121","KFS3121","KFS3121","KFS3121","D","P","50000","Y","Y","BL-BL","0000065861","1"
"KFS3122","KFS3122","KFS3122","KFS3122","A","P","50000","Y","Y","UA-BUDU","0000066138","1"
"KFS3123","KFS3123","KFS3123","KFS3123","A","P","50000","Y","Y","BL-RUAD","0000066195","1"
"KFS3124","KFS3124","KFS3124","KFS3124","A","P","50000","Y","Y","EA-AADV","0000066368","1"
"KFS3125","KFS3125","KFS3125","KFS3125","A","P","50000","Y","Y","UA-BUDU","0000066462","1"
"KFS3126","KFS3126","KFS3126","KFS3126","A","P","50000","Y","Y","UA-PRIN","0000066512","1"
"KFS3127","KFS3127","KFS3127","KFS3127","A","P","50000","Y","Y","SB-PHPC","0000066558","1"
"KFS3128","KFS3128","KFS3128","KFS3128","A","P","50000","Y","Y","SB-INFT","0000066591","1"
"KFS3129","KFS3129","KFS3129","KFS3129","A","P","50000","Y","Y","BL-VPGA","0000066697","1"
"KFS3130","KFS3130","KFS3130","KFS3130","A","P","50000","Y","Y","IN-BIOM","0000066820","1"
"KFS3131","KFS3131","KFS3131","KFS3131","A","P","50000","Y","Y","BL-CDCT","0000066887","1"
"KFS3132","KFS3132","KFS3132","KFS3132","A","P","50000","Y","Y","UA-UART","0000066888","1"
"KFS3133","KFS3133","KFS3133","KFS3133","A","N","50000","Y","Y","UA-FMOP","0000066898","1"
"KFS3134","KFS3134","KFS3134","KFS3134","A","P","50000","Y","Y","UA-VPAD","0000066938","1"
"KFS3135","KFS3135","KFS3135","KFS3135","A","P","50000","Y","Y","UA-VPAD","0000067315","1"
"KFS3136","KFS3136","KFS3136","KFS3136","A","N","50000","Y","Y","BL-SPEA","0000067336","1"
"KFS3137","KFS3137","KFS3137","KFS3137","A","N","50000","Y","Y","BL-SETH","0000067484","1"
"KFS3138","KFS3138","KFS3138","KFS3138","A","N","50000","Y","Y","BL-PSY","0000067533","1"
"KFS3139","KFS3139","KFS3139","KFS3139","A","P","50000","Y","Y","BL-VPGA","0000067544","1"
"KFS3140","KFS3140","KFS3140","KFS3140","A","P","50000","Y","Y","BL-ANTH","0000067611","1"
"KFS3141","KFS3141","KFS3141","KFS3141","A","N","50000","Y","Y","IN-WCPR","0000067815","1"
"KFS3142","KFS3142","KFS3142","KFS3142","A","P","50000","Y","Y","IN-ACCT","0000068004","1"
"KFS3143","KFS3143","KFS3143","KFS3143","A","P","50000","Y","Y","BL-BUS","0000068061","1"
"KFS3144","KFS3144","KFS3144","KFS3144","A","P","50000","Y","Y","IN-WCPR","0000068829","1"
"KFS3145","KFS3145","KFS3145","KFS3145","A","P","50000","Y","Y","UA-PUR","0000068960","1"
"KFS3146","KFS3146","KFS3146","KFS3146","A","P","50000","Y","Y","BL-ENG","0000071294","1"
"KFS3147","KFS3147","KFS3147","KFS3147","A","P","50000","Y","Y","BL-BL","0000071371","1"
"KFS3148","KFS3148","KFS3148","KFS3148","P","P","50000","Y","Y","BL-PSY","0000071471","1"
"KFS3149","KFS3149","KFS3149","KFS3149","R","P","50000","Y","Y","IN-IN","0000072040","1"
"KFS3150","KFS3150","KFS3150","KFS3150","R","P","50000","Y","Y","IN-IN","0000072281","1"
"KFS3151","KFS3151","KFS3151","KFS3151","A","P","50000","Y","Y","BL-PSY","0000072386","1"
"KFS3152","KFS3152","KFS3152","KFS3152","T","P","50000","Y","Y","IN-DSAD","0000072635","1"
"KFS3153","KFS3153","KFS3153","KFS3153","A","P","50000","Y","Y","BL-PSY","0000072684","1"
"KFS3154","KFS3154","KFS3154","KFS3154","R","P","50000","Y","Y","BL-BL","0000072711","1"
"KFS3155","KFS3155","KFS3155","KFS3155","A","P","50000","Y","Y","BL-PHYP","0000072955","1"
"KFS3156","KFS3156","KFS3156","KFS3156","A","P","50000","Y","Y","BA-RPAS","0000072964","1"
"KFS3157","KFS3157","KFS3157","KFS3157","A","P","50000","Y","Y","BL-LIBR","0000072973","1"
"KFS3158","KFS3158","KFS3158","KFS3158","A","P","50000","Y","Y","SE-REGR","0000073000","1"
"KFS3159","KFS3159","KFS3159","KFS3159","A","N","50000","Y","Y","BL-ARSD","0000073014","1"
"KFS3160","KFS3160","KFS3160","KFS3160","A","P","50000","Y","Y","IN-BURS","0000073059","1"
"KFS3161","KFS3161","KFS3161","KFS3161","A","P","50000","Y","Y","UA-VPPF","0000073091","1"
"KFS3162","KFS3162","KFS3162","KFS3162","A","P","50000","Y","Y","UA-PRES","0000073112","1"
"KFS3163","KFS3163","KFS3163","KFS3163","R","P","50000","Y","Y","SE-PD","0000073190","1"
"KFS3164","KFS3164","KFS3164","KFS3164","T","P","50000","Y","Y","EA-NURS","0000073198","1"
"KFS3165","KFS3165","KFS3165","KFS3165","A","P","50000","Y","Y","NW-NURS","0000073246","1"
"KFS3166","KFS3166","KFS3166","KFS3166","A","P","50000","Y","Y","UA-INTP","0000073261","1"
"KFS3167","KFS3167","KFS3167","KFS3167","A","P","50000","Y","Y","SB-PHYS","0000073397","1"
"KFS3168","KFS3168","KFS3168","KFS3168","A","P","50000","Y","Y","IN-EDUC","0000073462","1"
"KFS3169","KFS3169","KFS3169","KFS3169","A","P","50000","Y","Y","IN-PLAN","0000073635","1"
"KFS3170","KFS3170","KFS3170","KFS3170","A","N","50000","Y","Y","BL-NELC","0000073951","1"
"KFS3171","KFS3171","KFS3171","KFS3171","A","P","50000","Y","Y","UA-ATHL","0000074224","1"
"KFS3172","KFS3172","KFS3172","KFS3172","A","P","50000","Y","Y","EA-EXAF","0000074346","1"
"KFS3173","KFS3173","KFS3173","KFS3173","A","P","50000","Y","Y","IN-RAON","0000074792","1"
"KFS3174","KFS3174","KFS3174","KFS3174","A","P","50000","Y","Y","UA-REAL","0000077199","1"
"KFS3175","KFS3175","KFS3175","KFS3175","R","P","50000","Y","Y","BL-BL","0000078495","1"
"KFS3176","KFS3176","KFS3176","KFS3176","R","P","50000","Y","Y","IN-CLN","0000078538","1"
"KFS3177","KFS3177","KFS3177","KFS3177","R","P","50000","Y","Y","BL-BL","0000078704","1"
"KFS3178","KFS3178","KFS3178","KFS3178","T","P","50000","Y","Y","SE-EXAF","0000078705","1"
"KFS3179","KFS3179","KFS3179","KFS3179","A","P","50000","Y","Y","BL-SSER","0000078836","1"
"KFS3180","KFS3180","KFS3180","KFS3180","A","P","50000","Y","Y","SB-SBUE","0000078861","1"
"KFS3181","KFS3181","KFS3181","KFS3181","A","P","50000","Y","Y","BL-PHYP","0000078988","1"
"KFS3182","KFS3182","KFS3182","KFS3182","A","P","50000","Y","Y","SB-PD","0000079143","1"
"KFS3183","KFS3183","KFS3183","KFS3183","A","P","50000","Y","Y","BA-BRAD","0000079154","1"
"KFS3184","KFS3184","KFS3184","KFS3184","A","P","50000","Y","Y","IN-DMAN","0000079256","1"
"KFS3185","KFS3185","KFS3185","KFS3185","A","N","50000","Y","Y","IN-DSOH","0000079324","1"
"KFS3186","KFS3186","KFS3186","KFS3186","A","P","50000","Y","Y","BL-JAMH","0000079600","1"
"KFS3187","KFS3187","KFS3187","KFS3187","A","P","50000","Y","Y","IN-MRES","0000079607","1"
"KFS3188","KFS3188","KFS3188","KFS3188","A","P","50000","Y","Y","BL-COGS","0000079833","1"
"KFS3189","KFS3189","KFS3189","KFS3189","A","P","50000","Y","Y","BL-BI","0000080352","1"
"KFS3190","KFS3190","KFS3190","KFS3190","A","P","50000","Y","Y","IN-LART","0000080592","1"
"KFS3191","KFS3191","KFS3191","KFS3191","A","P","50000","Y","Y","UA-TREA","0000080744","1"
"KFS3192","KFS3192","KFS3192","KFS3192","A","N","50000","Y","Y","BL-BL","0000080774","1"
"KFS3193","KFS3193","KFS3193","KFS3193","A","P","50000","Y","Y","","0000080785","1"
"KFS3194","KFS3194","KFS3194","KFS3194","A","P","50000","Y","Y","SE-ACT","0000080791","1"
"KFS3195","KFS3195","KFS3195","KFS3195","A","N","50000","Y","Y","BL-CTED","0000081449","1"
"KFS3196","KFS3196","KFS3196","KFS3196","A","N","50000","Y","Y","NW-EDUC","0000081583","1"
"KFS3197","KFS3197","KFS3197","KFS3197","A","N","50000","Y","Y","IN-PNEF","0000082069","1"
"KFS3198","KFS3198","KFS3198","KFS3198","A","N","50000","Y","Y","IN-PSYC","0000082539","1"
"KFS3199","KFS3199","KFS3199","KFS3199","A","P","50000","Y","Y","BL-LIBR","0000083100","1"
"KFS3200","KFS3200","KFS3200","KFS3200","A","P","50000","Y","Y","BA-AUTM","0000084064","1"
"KFS3201","KFS3201","KFS3201","KFS3201","A","P","50000","Y","Y","BL-HIST","0000084235","1"
"KFS3202","KFS3202","KFS3202","KFS3202","R","P","50000","Y","Y","IN-MEDN","0000084649","1"
"KFS3203","KFS3203","KFS3203","KFS3203","T","P","50000","Y","Y","BL-LCTM","0000084702","1"
"KFS3204","KFS3204","KFS3204","KFS3204","A","N","50000","Y","Y","BL-LIBR","0000084827","1"
"KFS3205","KFS3205","KFS3205","KFS3205","A","N","50000","Y","Y","IN-IN","0000084848","1"
"KFS3206","KFS3206","KFS3206","KFS3206","A","N","50000","Y","Y","IN-PGAS","0000084964","1"
"KFS3207","KFS3207","KFS3207","KFS3207","A","P","50000","Y","Y","IN-CFSG","0000084978","1"
"KFS3208","KFS3208","KFS3208","KFS3208","A","P","50000","Y","Y","IN-ENHS","0000085015","1"
"KFS3209","KFS3209","KFS3209","KFS3209","A","P","50000","Y","Y","BL-ISS","0000085050","1"
"KFS3210","KFS3210","KFS3210","KFS3210","A","N","50000","Y","Y","BL-PSY","0000001854","1"
"KFS3211","KFS3211","KFS3211","KFS3211","D","P","50000","Y","Y","KO-REGR","0000085125","1"
"KFS3212","KFS3212","KFS3212","KFS3212","A","P","50000","Y","Y","BL-OASD","0000085144","1"
"KFS3213","KFS3213","KFS3213","KFS3213","A","P","50000","Y","Y","IN-NEUR","0000085390","1"
"KFS3214","KFS3214","KFS3214","KFS3214","A","P","50000","Y","Y","BL-SRS","0000085449","1"
"KFS3215","KFS3215","KFS3215","KFS3215","A","P","50000","Y","Y","BL-AXSV","0000085550","1"
"KFS3216","KFS3216","KFS3216","KFS3216","A","P","50000","Y","Y","BL-ARSD","0000085599","1"
"KFS3217","KFS3217","KFS3217","KFS3217","A","N","50000","Y","Y","BL-SPEA","0000085634","1"
"KFS3218","KFS3218","KFS3218","KFS3218","A","P","50000","Y","Y","IN-ENRL","0000085654","1"
"KFS3219","KFS3219","KFS3219","KFS3219","A","N","50000","Y","Y","BL-LIBR","0000085715","1"
"KFS3220","KFS3220","KFS3220","KFS3220","A","P","50000","Y","Y","IN-ACCT","0000085795","1"
"KFS3221","KFS3221","KFS3221","KFS3221","A","N","50000","Y","Y","BL-SPEA","0000086002","1"
"KFS3222","KFS3222","KFS3222","KFS3222","A","P","50000","Y","Y","BL-SOC","0000086284","1"
"KFS3223","KFS3223","KFS3223","KFS3223","A","P","50000","Y","Y","KO-BOOK","0000086404","1"
"KFS3224","KFS3224","KFS3224","KFS3224","A","P","50000","Y","Y","IN-REGR","0000086715","1"
"KFS3225","KFS3225","KFS3225","KFS3225","A","P","50000","Y","Y","EA-HUFA","0000087398","1"
"KFS3226","KFS3226","KFS3226","KFS3226","A","P","50000","Y","Y","BL-VPGA","0000087651","1"
"KFS3227","KFS3227","KFS3227","KFS3227","T","P","50000","Y","Y","","0000088072","1"
"KFS3228","KFS3228","KFS3228","KFS3228","A","P","50000","Y","Y","BA-RPAS","0000088366","1"
"KFS3229","KFS3229","KFS3229","KFS3229","A","P","50000","Y","Y","IN-MMGE","0000089297","1"
"KFS3230","KFS3230","KFS3230","KFS3230","A","P","50000","Y","Y","IN-BIOS","0000089772","1"
"KFS3231","KFS3231","KFS3231","KFS3231","R","P","50000","Y","Y","IN-IN","0000090698","1"
"KFS3232","KFS3232","KFS3232","KFS3232","R","P","50000","Y","Y","IN-LIBR","0000090883","1"
"KFS3233","KFS3233","KFS3233","KFS3233","A","P","50000","Y","Y","KO-GENA","0000090982","1"
"KFS3234","KFS3234","KFS3234","KFS3234","T","P","50000","Y","Y","","0000091128","1"
"KFS3235","KFS3235","KFS3235","KFS3235","A","P","50000","Y","Y","IN-PEDC","0000091139","1"
"KFS3236","KFS3236","KFS3236","KFS3236","A","P","50000","Y","Y","BA-RPAS","0000091160","1"
"KFS3237","KFS3237","KFS3237","KFS3237","A","N","50000","Y","Y","BL-IIDC","0000091225","1"
"KFS3238","KFS3238","KFS3238","KFS3238","A","P","50000","Y","Y","EA-AAOA","0000091482","1"
"KFS3239","KFS3239","KFS3239","KFS3239","A","P","50000","Y","Y","IN-SURC","0000091583","1"
"KFS3240","KFS3240","KFS3240","KFS3240","A","P","50000","Y","Y","","0000091690","1"
"KFS3241","KFS3241","KFS3241","KFS3241","A","N","50000","Y","Y","BL-AMST","0000091698","1"
"KFS3242","KFS3242","KFS3242","KFS3242","A","P","50000","Y","Y","IN-PUR","0000091822","1"
"KFS3243","KFS3243","KFS3243","KFS3243","A","P","50000","Y","Y","IN-DMSC","0000091900","1"
"KFS3244","KFS3244","KFS3244","KFS3244","A","P","50000","Y","Y","IN-RADY","0000091998","1"
"KFS3245","KFS3245","KFS3245","KFS3245","A","P","50000","Y","Y","","0000092110","1"
"KFS3246","KFS3246","KFS3246","KFS3246","A","P","50000","Y","Y","EA-AAOA","0000092263","1"
"KFS3247","KFS3247","KFS3247","KFS3247","A","P","50000","Y","Y","SE-SDC","0000092287","1"
"KFS3248","KFS3248","KFS3248","KFS3248","A","P","50000","Y","Y","UA-VPUR","0000092416","1"
"KFS3249","KFS3249","KFS3249","KFS3249","A","P","50000","Y","Y","BL-CDCT","0000092426","1"
"KFS3250","KFS3250","KFS3250","KFS3250","A","P","50000","Y","Y","UA-BUDU","0000092459","1"
"KFS3251","KFS3251","KFS3251","KFS3251","A","N","50000","Y","Y","BL-ORIE","0000092515","1"
"KFS3252","KFS3252","KFS3252","KFS3252","A","P","50000","Y","Y","NW-EXEC","0000092596","1"
"KFS3253","KFS3253","KFS3253","KFS3253","A","P","50000","Y","Y","IN-HR","0000093147","1"
"KFS3254","KFS3254","KFS3254","KFS3254","A","N","50000","Y","Y","UA-PRES","0000093275","1"
"KFS3255","KFS3255","KFS3255","KFS3255","A","P","50000","Y","Y","IN-BUS","0000093386","1"
"KFS3256","KFS3256","KFS3256","KFS3256","T","P","50000","Y","Y","IN-IN","0000093454","1"
"KFS3257","KFS3257","KFS3257","KFS3257","A","P","50000","Y","Y","IN-DSAD","0000093511","1"
"KFS3258","KFS3258","KFS3258","KFS3258","A","P","50000","Y","Y","UA-FMOP","0000093590","1"
"KFS3259","KFS3259","KFS3259","KFS3259","A","P","50000","Y","Y","UA-FMOP","0000093591","1"
"KFS3260","KFS3260","KFS3260","KFS3260","A","N","50000","Y","Y","BL-CSCI","0000093708","1"
"KFS3261","KFS3261","KFS3261","KFS3261","A","N","50000","Y","Y","IN-LART","0000093839","1"
"KFS3262","KFS3262","KFS3262","KFS3262","T","N","50000","Y","Y","IN-GEOL","0000093883","1"
"KFS3263","KFS3263","KFS3263","KFS3263","T","N","50000","Y","Y","BL-BL","0000094068","1"
"KFS3264","KFS3264","KFS3264","KFS3264","A","N","50000","Y","Y","IN-PBIO","0000094131","1"
"KFS3265","KFS3265","KFS3265","KFS3265","T","N","50000","Y","Y","BL-LIBG","0000094457","1"
"KFS3266","KFS3266","KFS3266","KFS3266","A","P","50000","Y","Y","UA-VPIT","0000094828","1"
"KFS3267","KFS3267","KFS3267","KFS3267","T","P","50000","Y","Y","BL-BL","0000095036","1"
"KFS3268","KFS3268","KFS3268","KFS3268","T","N","50000","Y","Y","BL-HALL","0000095567","1"
"KFS3269","KFS3269","KFS3269","KFS3269","A","P","50000","Y","Y","IN-RESG","0000095769","1"
"KFS3270","KFS3270","KFS3270","KFS3270","A","P","50000","Y","Y","BL-FRIT","0000096428","1"
"KFS3272","KFS3272","KFS3272","KFS3272","T","N","50000","Y","Y","","0000096769","1"
"KFS3273","KFS3273","KFS3273","KFS3273","R","P","50000","Y","Y","BL-BL","0000096866","1"
"KFS3274","KFS3274","KFS3274","KFS3274","D","P","50000","Y","Y","BL-BL","0000096968","1"
"KFS3275","KFS3275","KFS3275","KFS3275","R","P","50000","Y","Y","KO-LIBR","0000097511","1"
"KFS3276","KFS3276","KFS3276","KFS3276","A","P","50000","Y","Y","","0000097541","1"
"KFS3277","KFS3277","KFS3277","KFS3277","A","N","50000","Y","Y","IN-HIST","0000097604","1"
"KFS3278","KFS3278","KFS3278","KFS3278","A","P","50000","Y","Y","IN-LART","0000097610","1"
"KFS3279","KFS3279","KFS3279","KFS3279","A","P","50000","Y","Y","KO-ACSP","0000097680","1"
"KFS3280","KFS3280","KFS3280","KFS3280","A","P","50000","Y","Y","UA-FMOP","0000097682","1"
"KFS3281","KFS3281","KFS3281","KFS3281","T","N","50000","Y","Y","","0000097704","1"
"KFS3282","KFS3282","KFS3282","KFS3282","T","P","50000","Y","Y","BL-BL","0000097729","1"
"KFS3283","KFS3283","KFS3283","KFS3283","A","P","50000","Y","Y","BL-BL","0000097732","1"
"KFS3284","KFS3284","KFS3284","KFS3284","A","P","50000","Y","Y","BL-SPMG","0000097740","1"
