ENTITY_PHONE_ID,OBJ_ID,ENTITY_ID,ENT_TYP_CD,PHONE_TYP_CD,PHONE_NBR,PHONE_EXTN_NBR,POSTAL_CNTRY_CD,DFLT_IND,ACTV_IND
10732,KFS-TEM-KRIM-PHONE-0505,KFS3554,PERSON,WRK,800-555-1212,,US,Y,Y
10733,KFS-TEM-KRIM-PHONE-0506,KFS2981,PERSON,WRK,800-555-1212,,US,Y,Y
10734,KFS-TEM-KRIM-PHONE-0507,KFS3736,PERSON,WRK,800-555-1212,,US,Y,Y
10735,KFS-TEM-KRIM-PHONE-0508,KFS3751,PERSON,WRK,800-555-1212,,US,Y,Y
10736,KFS-TEM-KRIM-PHONE-0509,KFS1056,PERSON,WRK,800-555-1212,,US,Y,Y
10737,KFS-TEM-KRIM-PHONE-0510,KFS3109,PERSON,WRK,800-555-1212,,US,Y,Y
10738,KFS-TEM-KRIM-PHONE-0511,KFS3479,PERSON,WRK,800-555-1212,,US,Y,Y
10739,KFS-TEM-KRIM-PHONE-0512,KFS2875,PERSON,WRK,800-555-1212,,US,Y,Y
10740,KFS-TEM-KRIM-PHONE-0513,KFS1441,PERSON,WRK,800-555-1212,,US,Y,Y
10741,KFS-TEM-KRIM-PHONE-0514,KFS2236,PERSON,WRK,800-555-1212,,US,Y,Y
10742,KFS-TEM-KRIM-PHONE-0515,KFS3845,PERSON,WRK,800-555-1212,,US,Y,Y
10743,KFS-TEM-KRIM-PHONE-0516,KFS2950,PERSON,WRK,800-555-1212,,US,Y,Y
10744,KFS-TEM-KRIM-PHONE-0517,KFS2775,PERSON,WRK,800-555-1212,,US,Y,Y
10745,KFS-TEM-KRIM-PHONE-0518,KFS3836,PERSON,WRK,800-555-1212,,US,Y,Y
10746,KFS-TEM-KRIM-PHONE-0519,KFS2694,PERSON,WRK,800-555-1212,,US,Y,Y
10747,KFS-TEM-KRIM-PHONE-0520,KFS3302,PERSON,WRK,800-555-1212,,US,Y,Y
10748,KFS-TEM-KRIM-PHONE-0521,KFS1124,PERSON,WRK,800-555-1212,,US,Y,Y
10749,KFS-TEM-KRIM-PHONE-0522,KFS1065,PERSON,WRK,800-555-1212,,US,Y,Y
10750,KFS-TEM-KRIM-PHONE-0523,KFS3738,PERSON,WRK,800-555-1212,,US,Y,Y
10751,KFS-TEM-KRIM-PHONE-0524,KFS2593,PERSON,WRK,800-555-1212,,US,Y,Y
10752,KFS-TEM-KRIM-PHONE-0525,KFS2754,PERSON,WRK,800-555-1212,,US,Y,Y
10753,KFS-TEM-KRIM-PHONE-0526,KFS3322,PERSON,WRK,800-555-1212,,US,Y,Y
10754,KFS-TEM-KRIM-PHONE-0527,KFS3705,PERSON,WRK,800-555-1212,,US,Y,Y
10755,KFS-TEM-KRIM-PHONE-0528,KFS4012,PERSON,WRK,800-555-1212,,US,Y,Y
10756,KFS-TEM-KRIM-PHONE-0529,KFS3353,PERSON,WRK,800-555-1212,,US,Y,Y
10757,KFS-TEM-KRIM-PHONE-0530,KFS2827,PERSON,WRK,800-555-1212,,US,Y,Y
10758,KFS-TEM-KRIM-PHONE-0531,KFS3119,PERSON,WRK,800-555-1212,,US,Y,Y
10759,KFS-TEM-KRIM-PHONE-0532,KFS4005,PERSON,WRK,800-555-1212,,US,Y,Y
10760,KFS-TEM-KRIM-PHONE-0533,KFS2758,PERSON,WRK,800-555-1212,,US,Y,Y
10761,KFS-TEM-KRIM-PHONE-0534,KFS2859,PERSON,WRK,800-555-1212,,US,Y,Y
10762,KFS-TEM-KRIM-PHONE-0535,KFS2766,PERSON,WRK,800-555-1212,,US,Y,Y
10763,KFS-TEM-KRIM-PHONE-0536,KFS3068,PERSON,WRK,800-555-1212,,US,Y,Y
10764,KFS-TEM-KRIM-PHONE-0537,KFS2892,PERSON,WRK,800-555-1212,,US,Y,Y
10765,KFS-TEM-KRIM-PHONE-0538,KFS3626,PERSON,WRK,800-555-1212,,US,Y,Y
10766,KFS-TEM-KRIM-PHONE-0539,KFS3496,PERSON,WRK,800-555-1212,,US,Y,Y
10767,KFS-TEM-KRIM-PHONE-0540,KFS3565,PERSON,WRK,800-555-1212,,US,Y,Y
10768,KFS-TEM-KRIM-PHONE-0541,KFS3974,PERSON,WRK,800-555-1212,,US,Y,Y
10769,KFS-TEM-KRIM-PHONE-0542,KFS1030,PERSON,WRK,800-555-1212,,US,Y,Y
10770,KFS-TEM-KRIM-PHONE-0543,KFS1656,PERSON,WRK,800-555-1212,,US,Y,Y
10771,KFS-TEM-KRIM-PHONE-0544,KFS3959,PERSON,WRK,800-555-1212,,US,Y,Y
10772,KFS-TEM-KRIM-PHONE-0545,KFS3810,PERSON,WRK,800-555-1212,,US,Y,Y
10773,KFS-TEM-KRIM-PHONE-0546,KFS2831,PERSON,WRK,800-555-1212,,US,Y,Y
10774,KFS-TEM-KRIM-PHONE-0547,KFS3628,PERSON,WRK,800-555-1212,,US,Y,Y
10775,KFS-TEM-KRIM-PHONE-0548,KFS3022,PERSON,WRK,800-555-1212,,US,Y,Y
10776,KFS-TEM-KRIM-PHONE-0549,KFS3085,PERSON,WRK,800-555-1212,,US,Y,Y
10777,KFS-TEM-KRIM-PHONE-0550,KFS3618,PERSON,WRK,800-555-1212,,US,Y,Y
10778,KFS-TEM-KRIM-PHONE-0551,KFS3110,PERSON,WRK,800-555-1212,,US,Y,Y
10779,KFS-TEM-KRIM-PHONE-0552,KFS2989,PERSON,WRK,800-555-1212,,US,Y,Y
10780,KFS-TEM-KRIM-PHONE-0553,KFS3063,PERSON,WRK,800-555-1212,,US,Y,Y
10781,KFS-TEM-KRIM-PHONE-0554,KFS3709,PERSON,WRK,800-555-1212,,US,Y,Y
10782,KFS-TEM-KRIM-PHONE-0555,KFS3807,PERSON,WRK,800-555-1212,,US,Y,Y
10783,KFS-TEM-KRIM-PHONE-0556,KFS3492,PERSON,WRK,800-555-1212,,US,Y,Y
10784,KFS-TEM-KRIM-PHONE-0557,KFS3087,PERSON,WRK,800-555-1212,,US,Y,Y
10785,KFS-TEM-KRIM-PHONE-0558,KFS2832,PERSON,WRK,800-555-1212,,US,Y,Y
10786,KFS-TEM-KRIM-PHONE-0559,KFS2746,PERSON,WRK,800-555-1212,,US,Y,Y
10787,KFS-TEM-KRIM-PHONE-0560,KFS3582,PERSON,WRK,800-555-1212,,US,Y,Y
10788,KFS-TEM-KRIM-PHONE-0561,KFS3529,PERSON,WRK,800-555-1212,,US,Y,Y
10789,KFS-TEM-KRIM-PHONE-0562,KFS3726,PERSON,WRK,800-555-1212,,US,Y,Y
10790,KFS-TEM-KRIM-PHONE-0563,KFS3284,PERSON,WRK,800-555-1212,,US,Y,Y
10791,KFS-TEM-KRIM-PHONE-0564,KFS2757,PERSON,WRK,800-555-1212,,US,Y,Y
10792,KFS-TEM-KRIM-PHONE-0565,KFS2977,PERSON,WRK,800-555-1212,,US,Y,Y
10793,KFS-TEM-KRIM-PHONE-0566,KFS3039,PERSON,WRK,800-555-1212,,US,Y,Y
10794,KFS-TEM-KRIM-PHONE-0567,KFS3028,PERSON,WRK,800-555-1212,,US,Y,Y
10795,KFS-TEM-KRIM-PHONE-0568,KFS3385,PERSON,WRK,800-555-1212,,US,Y,Y
10796,KFS-TEM-KRIM-PHONE-0569,KFS3107,PERSON,WRK,800-555-1212,,US,Y,Y
10797,KFS-TEM-KRIM-PHONE-0570,KFS3361,PERSON,WRK,800-555-1212,,US,Y,Y
10798,KFS-TEM-KRIM-PHONE-0571,KFS3250,PERSON,WRK,800-555-1212,,US,Y,Y
10799,KFS-TEM-KRIM-PHONE-0572,KFS2910,PERSON,WRK,800-555-1212,,US,Y,Y
10800,KFS-TEM-KRIM-PHONE-0573,KFS1062,PERSON,WRK,800-555-1212,,US,Y,Y
10801,KFS-TEM-KRIM-PHONE-0574,KFS3581,PERSON,WRK,800-555-1212,,US,Y,Y
10802,KFS-TEM-KRIM-PHONE-0575,KFS1028,PERSON,WRK,800-555-1212,,US,Y,Y
10803,KFS-TEM-KRIM-PHONE-0576,KFS3676,PERSON,WRK,800-555-1212,,US,Y,Y
10804,KFS-TEM-KRIM-PHONE-0577,KFS3765,PERSON,WRK,800-555-1212,,US,Y,Y
10805,KFS-TEM-KRIM-PHONE-0578,KFS3303,PERSON,WRK,800-555-1212,,US,Y,Y
10806,KFS-TEM-KRIM-PHONE-0579,KFS3888,PERSON,WRK,800-555-1212,,US,Y,Y
10807,KFS-TEM-KRIM-PHONE-0580,KFS3837,PERSON,WRK,800-555-1212,,US,Y,Y
10808,KFS-TEM-KRIM-PHONE-0581,KFS3175,PERSON,WRK,800-555-1212,,US,Y,Y
10809,KFS-TEM-KRIM-PHONE-0582,KFS3249,PERSON,WRK,800-555-1212,,US,Y,Y
10810,KFS-TEM-KRIM-PHONE-0583,KFS3057,PERSON,WRK,800-555-1212,,US,Y,Y
10811,KFS-TEM-KRIM-PHONE-0584,KFS1009,PERSON,WRK,800-555-1212,,US,Y,Y
10812,KFS-TEM-KRIM-PHONE-0585,KFS3658,PERSON,WRK,800-555-1212,,US,Y,Y
10813,KFS-TEM-KRIM-PHONE-0586,KFS3775,PERSON,WRK,800-555-1212,,US,Y,Y
10814,KFS-TEM-KRIM-PHONE-0587,KFS3756,PERSON,WRK,800-555-1212,,US,Y,Y
10815,KFS-TEM-KRIM-PHONE-0588,KFS3857,PERSON,WRK,800-555-1212,,US,Y,Y
10816,KFS-TEM-KRIM-PHONE-0589,KFS3995,PERSON,WRK,800-555-1212,,US,Y,Y
10817,KFS-TEM-KRIM-PHONE-0590,KFS3074,PERSON,WRK,800-555-1212,,US,Y,Y
10818,KFS-TEM-KRIM-PHONE-0591,KFS3767,PERSON,WRK,800-555-1212,,US,Y,Y
10819,KFS-TEM-KRIM-PHONE-0592,KFS3186,PERSON,WRK,800-555-1212,,US,Y,Y
10820,KFS-TEM-KRIM-PHONE-0593,KFS3657,PERSON,WRK,800-555-1212,,US,Y,Y
10821,KFS-TEM-KRIM-PHONE-0594,KFS3065,PERSON,WRK,800-555-1212,,US,Y,Y
10822,KFS-TEM-KRIM-PHONE-0595,KFS2988,PERSON,WRK,800-555-1212,,US,Y,Y
10823,KFS-TEM-KRIM-PHONE-0596,KFS2864,PERSON,WRK,800-555-1212,,US,Y,Y
10824,KFS-TEM-KRIM-PHONE-0597,KFS3757,PERSON,WRK,800-555-1212,,US,Y,Y
10825,KFS-TEM-KRIM-PHONE-0598,KFS2930,PERSON,WRK,800-555-1212,,US,Y,Y
10826,KFS-TEM-KRIM-PHONE-0599,KFS3787,PERSON,WRK,800-555-1212,,US,Y,Y
10827,KFS-TEM-KRIM-PHONE-0600,KFS1035,PERSON,WRK,800-555-1212,,US,Y,Y
10828,KFS-TEM-KRIM-PHONE-0601,KFS3910,PERSON,WRK,800-555-1212,,US,Y,Y
10829,KFS-TEM-KRIM-PHONE-0602,KFS3653,PERSON,WRK,800-555-1212,,US,Y,Y
10830,KFS-TEM-KRIM-PHONE-0603,KFS2958,PERSON,WRK,800-555-1212,,US,Y,Y
10831,KFS-TEM-KRIM-PHONE-0604,KFS3362,PERSON,WRK,800-555-1212,,US,Y,Y
10832,KFS-TEM-KRIM-PHONE-0605,KFS3023,PERSON,WRK,800-555-1212,,US,Y,Y
10833,KFS-TEM-KRIM-PHONE-0606,KFS1146,PERSON,WRK,800-555-1212,,US,Y,Y
10834,KFS-TEM-KRIM-PHONE-0607,KFS2744,PERSON,WRK,800-555-1212,,US,Y,Y
10835,KFS-TEM-KRIM-PHONE-0608,KFS2606,PERSON,WRK,800-555-1212,,US,Y,Y
10836,KFS-TEM-KRIM-PHONE-0609,KFS1423,PERSON,WRK,800-555-1212,,US,Y,Y
10837,KFS-TEM-KRIM-PHONE-0610,KFS3844,PERSON,WRK,800-555-1212,,US,Y,Y
10838,KFS-TEM-KRIM-PHONE-0611,KFS3590,PERSON,WRK,800-555-1212,,US,Y,Y
10839,KFS-TEM-KRIM-PHONE-0612,KFS3761,PERSON,WRK,800-555-1212,,US,Y,Y
10840,KFS-TEM-KRIM-PHONE-0613,KFS2959,PERSON,WRK,800-555-1212,,US,Y,Y
10841,KFS-TEM-KRIM-PHONE-0614,KFS4027,PERSON,WRK,800-555-1212,,US,Y,Y
10842,KFS-TEM-KRIM-PHONE-0615,KFS3051,PERSON,WRK,800-555-1212,,US,Y,Y
10843,KFS-TEM-KRIM-PHONE-0616,KFS3815,PERSON,WRK,800-555-1212,,US,Y,Y
10844,KFS-TEM-KRIM-PHONE-0617,KFS3331,PERSON,WRK,800-555-1212,,US,Y,Y
10845,KFS-TEM-KRIM-PHONE-0618,KFS3655,PERSON,WRK,800-555-1212,,US,Y,Y
10846,KFS-TEM-KRIM-PHONE-0619,KFS1361,PERSON,WRK,800-555-1212,,US,Y,Y
10847,KFS-TEM-KRIM-PHONE-0620,KFS3434,PERSON,WRK,800-555-1212,,US,Y,Y
10848,KFS-TEM-KRIM-PHONE-0621,KFS3540,PERSON,WRK,800-555-1212,,US,Y,Y
10849,KFS-TEM-KRIM-PHONE-0622,KFS3380,PERSON,WRK,800-555-1212,,US,Y,Y
10850,KFS-TEM-KRIM-PHONE-0623,KFS3567,PERSON,WRK,800-555-1212,,US,Y,Y
10851,KFS-TEM-KRIM-PHONE-0624,KFS3293,PERSON,WRK,800-555-1212,,US,Y,Y
10852,KFS-TEM-KRIM-PHONE-0625,KFS1039,PERSON,WRK,800-555-1212,,US,Y,Y
10853,KFS-TEM-KRIM-PHONE-0626,KFS3435,PERSON,WRK,800-555-1212,,US,Y,Y
10854,KFS-TEM-KRIM-PHONE-0627,KFS3441,PERSON,WRK,800-555-1212,,US,Y,Y
10855,KFS-TEM-KRIM-PHONE-0628,KFS3577,PERSON,WRK,800-555-1212,,US,Y,Y
10856,KFS-TEM-KRIM-PHONE-0629,KFS3208,PERSON,WRK,800-555-1212,,US,Y,Y
10857,KFS-TEM-KRIM-PHONE-0630,KFS3734,PERSON,WRK,800-555-1212,,US,Y,Y
10858,KFS-TEM-KRIM-PHONE-0631,KFS2765,PERSON,WRK,800-555-1212,,US,Y,Y
10859,KFS-TEM-KRIM-PHONE-0632,KFS3575,PERSON,WRK,800-555-1212,,US,Y,Y
10860,KFS-TEM-KRIM-PHONE-0633,KFS1008,PERSON,WRK,800-555-1212,,US,Y,Y
10861,KFS-TEM-KRIM-PHONE-0634,KFS2053,PERSON,WRK,800-555-1212,,US,Y,Y
10862,KFS-TEM-KRIM-PHONE-0635,KFS4023,PERSON,WRK,800-555-1212,,US,Y,Y
10863,KFS-TEM-KRIM-PHONE-0636,KFS1053,PERSON,WRK,800-555-1212,,US,Y,Y
10864,KFS-TEM-KRIM-PHONE-0637,KFS2890,PERSON,WRK,800-555-1212,,US,Y,Y
10865,KFS-TEM-KRIM-PHONE-0638,KFS1024,PERSON,WRK,800-555-1212,,US,Y,Y
10866,KFS-TEM-KRIM-PHONE-0639,KFS3262,PERSON,WRK,800-555-1212,,US,Y,Y
10867,KFS-TEM-KRIM-PHONE-0640,KFS3090,PERSON,WRK,800-555-1212,,US,Y,Y
10868,KFS-TEM-KRIM-PHONE-0641,KFS3354,PERSON,WRK,800-555-1212,,US,Y,Y
10869,KFS-TEM-KRIM-PHONE-0642,KFS3566,PERSON,WRK,800-555-1212,,US,Y,Y
10870,KFS-TEM-KRIM-PHONE-0643,KFS3918,PERSON,WRK,800-555-1212,,US,Y,Y
10871,KFS-TEM-KRIM-PHONE-0644,KFS1019,PERSON,WRK,800-555-1212,,US,Y,Y
10872,KFS-TEM-KRIM-PHONE-0645,KFS4044,PERSON,WRK,800-555-1212,,US,Y,Y
10873,KFS-TEM-KRIM-PHONE-0646,KFS3092,PERSON,WRK,800-555-1212,,US,Y,Y
10874,KFS-TEM-KRIM-PHONE-0647,KFS3895,PERSON,WRK,800-555-1212,,US,Y,Y
10875,KFS-TEM-KRIM-PHONE-0648,KFS2747,PERSON,WRK,800-555-1212,,US,Y,Y
10876,KFS-TEM-KRIM-PHONE-0649,KFS3855,PERSON,WRK,800-555-1212,,US,Y,Y
10877,KFS-TEM-KRIM-PHONE-0650,KFS2602,PERSON,WRK,800-555-1212,,US,Y,Y
10878,KFS-TEM-KRIM-PHONE-0651,KFS3512,PERSON,WRK,800-555-1212,,US,Y,Y
10879,KFS-TEM-KRIM-PHONE-0652,KFS3989,PERSON,WRK,800-555-1212,,US,Y,Y
10880,KFS-TEM-KRIM-PHONE-0653,KFS3120,PERSON,WRK,800-555-1212,,US,Y,Y
10881,KFS-TEM-KRIM-PHONE-0654,KFS3519,PERSON,WRK,800-555-1212,,US,Y,Y
10882,KFS-TEM-KRIM-PHONE-0655,KFS3748,PERSON,WRK,800-555-1212,,US,Y,Y
10883,KFS-TEM-KRIM-PHONE-0656,KFS2933,PERSON,WRK,800-555-1212,,US,Y,Y
10884,KFS-TEM-KRIM-PHONE-0657,KFS2802,PERSON,WRK,800-555-1212,,US,Y,Y
10885,KFS-TEM-KRIM-PHONE-0658,KFS3151,PERSON,WRK,800-555-1212,,US,Y,Y
10886,KFS-TEM-KRIM-PHONE-0659,KFS1033,PERSON,WRK,800-555-1212,,US,Y,Y
10887,KFS-TEM-KRIM-PHONE-0660,KFS1044,PERSON,WRK,800-555-1212,,US,Y,Y
10888,KFS-TEM-KRIM-PHONE-0661,KFS3370,PERSON,WRK,800-555-1212,,US,Y,Y
10889,KFS-TEM-KRIM-PHONE-0662,KFS1861,PERSON,WRK,800-555-1212,,US,Y,Y
10890,KFS-TEM-KRIM-PHONE-0663,KFS4029,PERSON,WRK,800-555-1212,,US,Y,Y
10891,KFS-TEM-KRIM-PHONE-0664,KFS3356,PERSON,WRK,800-555-1212,,US,Y,Y
10892,KFS-TEM-KRIM-PHONE-0665,KFS3100,PERSON,WRK,800-555-1212,,US,Y,Y
10893,KFS-TEM-KRIM-PHONE-0666,KFS2631,PERSON,WRK,800-555-1212,,US,Y,Y
10894,KFS-TEM-KRIM-PHONE-0667,KFS3339,PERSON,WRK,800-555-1212,,US,Y,Y
10895,KFS-TEM-KRIM-PHONE-0668,KFS3696,PERSON,WRK,800-555-1212,,US,Y,Y
10896,KFS-TEM-KRIM-PHONE-0669,KFS3485,PERSON,WRK,800-555-1212,,US,Y,Y
10897,KFS-TEM-KRIM-PHONE-0670,KFS3702,PERSON,WRK,800-555-1212,,US,Y,Y
10898,KFS-TEM-KRIM-PHONE-0671,KFS2792,PERSON,WRK,800-555-1212,,US,Y,Y
10899,KFS-TEM-KRIM-PHONE-0672,KFS3697,PERSON,WRK,800-555-1212,,US,Y,Y
10900,KFS-TEM-KRIM-PHONE-0673,KFS3822,PERSON,WRK,800-555-1212,,US,Y,Y
10901,KFS-TEM-KRIM-PHONE-0674,KFS3968,PERSON,WRK,800-555-1212,,US,Y,Y
10902,KFS-TEM-KRIM-PHONE-0675,KFS3053,PERSON,WRK,800-555-1212,,US,Y,Y
10903,KFS-TEM-KRIM-PHONE-0676,KFS2921,PERSON,WRK,800-555-1212,,US,Y,Y
10904,KFS-TEM-KRIM-PHONE-0677,KFS1066,PERSON,WRK,800-555-1212,,US,Y,Y
10905,KFS-TEM-KRIM-PHONE-0678,KFS4001,PERSON,WRK,800-555-1212,,US,Y,Y
10906,KFS-TEM-KRIM-PHONE-0679,KFS2788,PERSON,WRK,800-555-1212,,US,Y,Y
10907,KFS-TEM-KRIM-PHONE-0680,KFS1089,PERSON,WRK,800-555-1212,,US,Y,Y
10908,KFS-TEM-KRIM-PHONE-0681,KFS3070,PERSON,WRK,800-555-1212,,US,Y,Y
10909,KFS-TEM-KRIM-PHONE-0682,KFS3602,PERSON,WRK,800-555-1212,,US,Y,Y
10910,KFS-TEM-KRIM-PHONE-0683,KFS4018,PERSON,WRK,800-555-1212,,US,Y,Y
10911,KFS-TEM-KRIM-PHONE-0684,KFS3206,PERSON,WRK,800-555-1212,,US,Y,Y
10912,KFS-TEM-KRIM-PHONE-0685,KFS3471,PERSON,WRK,800-555-1212,,US,Y,Y
10913,KFS-TEM-KRIM-PHONE-0686,KFS3079,PERSON,WRK,800-555-1212,,US,Y,Y
10914,KFS-TEM-KRIM-PHONE-0687,KFS1004,PERSON,WRK,800-555-1212,,US,Y,Y
10915,KFS-TEM-KRIM-PHONE-0688,KFS3876,PERSON,WRK,800-555-1212,,US,Y,Y
10916,KFS-TEM-KRIM-PHONE-0689,KFS3971,PERSON,WRK,800-555-1212,,US,Y,Y
10917,KFS-TEM-KRIM-PHONE-0690,KFS1100,PERSON,WRK,800-555-1212,,US,Y,Y
10918,KFS-TEM-KRIM-PHONE-0691,KFS2899,PERSON,WRK,800-555-1212,,US,Y,Y
10919,KFS-TEM-KRIM-PHONE-0692,KFS3229,PERSON,WRK,800-555-1212,,US,Y,Y
10920,KFS-TEM-KRIM-PHONE-0693,KFS3659,PERSON,WRK,800-555-1212,,US,Y,Y
10921,KFS-TEM-KRIM-PHONE-0694,KFS3058,PERSON,WRK,800-555-1212,,US,Y,Y
10922,KFS-TEM-KRIM-PHONE-0695,KFS3725,PERSON,WRK,800-555-1212,,US,Y,Y
10923,KFS-TEM-KRIM-PHONE-0696,KFS2811,PERSON,WRK,800-555-1212,,US,Y,Y
10924,KFS-TEM-KRIM-PHONE-0697,KFS4022,PERSON,WRK,800-555-1212,,US,Y,Y
10925,KFS-TEM-KRIM-PHONE-0698,KFS3142,PERSON,WRK,800-555-1212,,US,Y,Y
10926,KFS-TEM-KRIM-PHONE-0699,KFS3395,PERSON,WRK,800-555-1212,,US,Y,Y
10927,KFS-TEM-KRIM-PHONE-0700,KFS3580,PERSON,WRK,800-555-1212,,US,Y,Y
10928,KFS-TEM-KRIM-PHONE-0701,KFS1085,PERSON,WRK,800-555-1212,,US,Y,Y
10929,KFS-TEM-KRIM-PHONE-0702,KFS3665,PERSON,WRK,800-555-1212,,US,Y,Y
10930,KFS-TEM-KRIM-PHONE-0703,KFS2858,PERSON,WRK,800-555-1212,,US,Y,Y
10931,KFS-TEM-KRIM-PHONE-0704,KFS3116,PERSON,WRK,800-555-1212,,US,Y,Y
10932,KFS-TEM-KRIM-PHONE-0705,KFS3295,PERSON,WRK,800-555-1212,,US,Y,Y
10933,KFS-TEM-KRIM-PHONE-0706,KFS3222,PERSON,WRK,800-555-1212,,US,Y,Y
10934,KFS-TEM-KRIM-PHONE-0707,KFS3386,PERSON,WRK,800-555-1212,,US,Y,Y
10935,KFS-TEM-KRIM-PHONE-0708,KFS2771,PERSON,WRK,800-555-1212,,US,Y,Y
10936,KFS-TEM-KRIM-PHONE-0709,KFS3791,PERSON,WRK,800-555-1212,,US,Y,Y
10937,KFS-TEM-KRIM-PHONE-0710,KFS1069,PERSON,WRK,800-555-1212,,US,Y,Y
10938,KFS-TEM-KRIM-PHONE-0711,KFS3706,PERSON,WRK,800-555-1212,,US,Y,Y
10939,KFS-TEM-KRIM-PHONE-0712,KFS4007,PERSON,WRK,800-555-1212,,US,Y,Y
10940,KFS-TEM-KRIM-PHONE-0713,KFS2871,PERSON,WRK,800-555-1212,,US,Y,Y
10941,KFS-TEM-KRIM-PHONE-0714,KFS1117,PERSON,WRK,800-555-1212,,US,Y,Y
10942,KFS-TEM-KRIM-PHONE-0715,KFS3607,PERSON,WRK,800-555-1212,,US,Y,Y
10943,KFS-TEM-KRIM-PHONE-0716,KFS2847,PERSON,WRK,800-555-1212,,US,Y,Y
10944,KFS-TEM-KRIM-PHONE-0717,KFS3086,PERSON,WRK,800-555-1212,,US,Y,Y
10945,KFS-TEM-KRIM-PHONE-0718,KFS3089,PERSON,WRK,800-555-1212,,US,Y,Y
10946,KFS-TEM-KRIM-PHONE-0719,KFS2646,PERSON,WRK,800-555-1212,,US,Y,Y
10947,KFS-TEM-KRIM-PHONE-0720,KFS3097,PERSON,WRK,800-555-1212,,US,Y,Y
10948,KFS-TEM-KRIM-PHONE-0721,KFS3209,PERSON,WRK,800-555-1212,,US,Y,Y
10949,KFS-TEM-KRIM-PHONE-0722,KFS3482,PERSON,WRK,800-555-1212,,US,Y,Y
10950,KFS-TEM-KRIM-PHONE-0723,KFS3027,PERSON,WRK,800-555-1212,,US,Y,Y
10951,KFS-TEM-KRIM-PHONE-0724,KFS2856,PERSON,WRK,800-555-1212,,US,Y,Y
10952,KFS-TEM-KRIM-PHONE-0725,KFS2915,PERSON,WRK,800-555-1212,,US,Y,Y
10953,KFS-TEM-KRIM-PHONE-0726,KFS1676,PERSON,WRK,800-555-1212,,US,Y,Y
10954,KFS-TEM-KRIM-PHONE-0727,KFS2751,PERSON,WRK,800-555-1212,,US,Y,Y
10955,KFS-TEM-KRIM-PHONE-0728,KFS3699,PERSON,WRK,800-555-1212,,US,Y,Y
10956,KFS-TEM-KRIM-PHONE-0729,KFS1054,PERSON,WRK,800-555-1212,,US,Y,Y
10957,KFS-TEM-KRIM-PHONE-0730,KFS1099,PERSON,WRK,800-555-1212,,US,Y,Y
10958,KFS-TEM-KRIM-PHONE-0731,KFS3214,PERSON,WRK,800-555-1212,,US,Y,Y
10959,KFS-TEM-KRIM-PHONE-0732,KFS3450,PERSON,WRK,800-555-1212,,US,Y,Y
10960,KFS-TEM-KRIM-PHONE-0733,KFS3978,PERSON,WRK,800-555-1212,,US,Y,Y
10961,KFS-TEM-KRIM-PHONE-0734,KFS3572,PERSON,WRK,800-555-1212,,US,Y,Y
10962,KFS-TEM-KRIM-PHONE-0735,KFS2841,PERSON,WRK,800-555-1212,,US,Y,Y
10963,KFS-TEM-KRIM-PHONE-0736,KFS3568,PERSON,WRK,800-555-1212,,US,Y,Y
10964,KFS-TEM-KRIM-PHONE-0737,KFS3328,PERSON,WRK,800-555-1212,,US,Y,Y
10965,KFS-TEM-KRIM-PHONE-0738,KFS3123,PERSON,WRK,800-555-1212,,US,Y,Y
10966,KFS-TEM-KRIM-PHONE-0739,KFS3664,PERSON,WRK,800-555-1212,,US,Y,Y
10967,KFS-TEM-KRIM-PHONE-0740,KFS3345,PERSON,WRK,800-555-1212,,US,Y,Y
10968,KFS-TEM-KRIM-PHONE-0741,KFS3264,PERSON,WRK,800-555-1212,,US,Y,Y
10969,KFS-TEM-KRIM-PHONE-0742,KFS3755,PERSON,WRK,800-555-1212,,US,Y,Y
10970,KFS-TEM-KRIM-PHONE-0743,KFS2651,PERSON,WRK,800-555-1212,,US,Y,Y
10971,KFS-TEM-KRIM-PHONE-0744,KFS1165,PERSON,WRK,800-555-1212,,US,Y,Y
10972,KFS-TEM-KRIM-PHONE-0745,KFS3663,PERSON,WRK,800-555-1212,,US,Y,Y
10973,KFS-TEM-KRIM-PHONE-0746,KFS3713,PERSON,WRK,800-555-1212,,US,Y,Y
10974,KFS-TEM-KRIM-PHONE-0747,KFS3306,PERSON,WRK,800-555-1212,,US,Y,Y
10975,KFS-TEM-KRIM-PHONE-0748,KFS3649,PERSON,WRK,800-555-1212,,US,Y,Y
10976,KFS-TEM-KRIM-PHONE-0749,KFS2657,PERSON,WRK,800-555-1212,,US,Y,Y
10977,KFS-TEM-KRIM-PHONE-0750,KFS2963,PERSON,WRK,800-555-1212,,US,Y,Y
10978,KFS-TEM-KRIM-PHONE-0751,KFS3677,PERSON,WRK,800-555-1212,,US,Y,Y
10979,KFS-TEM-KRIM-PHONE-0752,KFS3152,PERSON,WRK,800-555-1212,,US,Y,Y
10980,KFS-TEM-KRIM-PHONE-0753,KFS3320,PERSON,WRK,800-555-1212,,US,Y,Y
10981,KFS-TEM-KRIM-PHONE-0754,KFS2964,PERSON,WRK,800-555-1212,,US,Y,Y
10982,KFS-TEM-KRIM-PHONE-0755,KFS3988,PERSON,WRK,800-555-1212,,US,Y,Y
10983,KFS-TEM-KRIM-PHONE-0756,KFS2972,PERSON,WRK,800-555-1212,,US,Y,Y
