ENTITY_ADDR_ID,OBJ_ID,ENTITY_ID,ENT_TYP_CD,ADDR_TYP_CD,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,CITY,STATE_PVC_CD,POSTAL_CD,POSTAL_CNTRY_CD,DFLT_IND,ACTV_IND
10586,KFS-TEM-KRIM-ADDR-0401,KFS3542,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10587,KFS-TEM-KRIM-ADDR-0402,KFS2888,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10588,KFS-TEM-KRIM-ADDR-0403,KFS3932,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10589,KFS-TEM-KRIM-ADDR-0404,KFS3446,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10590,KFS-TEM-KRIM-ADDR-0405,KFS3157,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10591,KFS-TEM-KRIM-ADDR-0406,KFS3770,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10592,KFS-TEM-KRIM-ADDR-0407,KFS4034,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10593,KFS-TEM-KRIM-ADDR-0408,KFS3526,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10594,KFS-TEM-KRIM-ADDR-0409,KFS2885,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10595,KFS-TEM-KRIM-ADDR-0410,KFS3259,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10596,KFS-TEM-KRIM-ADDR-0411,KFS2807,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10597,KFS-TEM-KRIM-ADDR-0412,KFS3951,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10598,KFS-TEM-KRIM-ADDR-0413,KFS3533,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10599,KFS-TEM-KRIM-ADDR-0414,KFS1029,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10600,KFS-TEM-KRIM-ADDR-0415,KFS3415,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10601,KFS-TEM-KRIM-ADDR-0416,KFS1086,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10602,KFS-TEM-KRIM-ADDR-0417,KFS3801,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10603,KFS-TEM-KRIM-ADDR-0418,KFS2931,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10604,KFS-TEM-KRIM-ADDR-0419,KFS2912,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10605,KFS-TEM-KRIM-ADDR-0420,KFS3539,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10606,KFS-TEM-KRIM-ADDR-0421,KFS3044,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10607,KFS-TEM-KRIM-ADDR-0422,KFS3606,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10608,KFS-TEM-KRIM-ADDR-0423,KFS2584,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10609,KFS-TEM-KRIM-ADDR-0424,KFS3153,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10610,KFS-TEM-KRIM-ADDR-0425,KFS2869,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10611,KFS-TEM-KRIM-ADDR-0426,KFS3549,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10612,KFS-TEM-KRIM-ADDR-0427,KFS2344,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10613,KFS-TEM-KRIM-ADDR-0428,KFS3642,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10614,KFS-TEM-KRIM-ADDR-0429,KFS3458,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10615,KFS-TEM-KRIM-ADDR-0430,KFS3911,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10616,KFS-TEM-KRIM-ADDR-0431,KFS1864,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10617,KFS-TEM-KRIM-ADDR-0432,KFS3693,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10618,KFS-TEM-KRIM-ADDR-0433,KFS3950,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10619,KFS-TEM-KRIM-ADDR-0434,KFS3335,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10620,KFS-TEM-KRIM-ADDR-0435,KFS3112,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10621,KFS-TEM-KRIM-ADDR-0436,KFS2882,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10622,KFS-TEM-KRIM-ADDR-0437,KFS3528,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10623,KFS-TEM-KRIM-ADDR-0438,KFS3382,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10624,KFS-TEM-KRIM-ADDR-0439,KFS3394,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10625,KFS-TEM-KRIM-ADDR-0440,KFS3919,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10626,KFS-TEM-KRIM-ADDR-0441,KFS1025,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10627,KFS-TEM-KRIM-ADDR-0442,KFS3223,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10628,KFS-TEM-KRIM-ADDR-0443,KFS3115,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10629,KFS-TEM-KRIM-ADDR-0444,KFS2854,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10630,KFS-TEM-KRIM-ADDR-0445,KFS2835,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10631,KFS-TEM-KRIM-ADDR-0446,KFS3623,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10632,KFS-TEM-KRIM-ADDR-0447,KFS3221,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10633,KFS-TEM-KRIM-ADDR-0448,KFS2884,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10634,KFS-TEM-KRIM-ADDR-0449,KFS3972,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10635,KFS-TEM-KRIM-ADDR-0450,KFS3838,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10636,KFS-TEM-KRIM-ADDR-0451,KFS3263,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10637,KFS-TEM-KRIM-ADDR-0452,KFS3205,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10638,KFS-TEM-KRIM-ADDR-0453,KFS3732,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10639,KFS-TEM-KRIM-ADDR-0454,KFS1110,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10640,KFS-TEM-KRIM-ADDR-0455,KFS3720,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10641,KFS-TEM-KRIM-ADDR-0456,KFS3351,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10642,KFS-TEM-KRIM-ADDR-0457,KFS3840,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10643,KFS-TEM-KRIM-ADDR-0458,KFS3495,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10644,KFS-TEM-KRIM-ADDR-0459,KFS3832,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10645,KFS-TEM-KRIM-ADDR-0460,KFS3338,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10646,KFS-TEM-KRIM-ADDR-0461,KFS3258,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10647,KFS-TEM-KRIM-ADDR-0462,KFS2968,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10648,KFS-TEM-KRIM-ADDR-0463,KFS4002,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10649,KFS-TEM-KRIM-ADDR-0464,KFS2412,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10650,KFS-TEM-KRIM-ADDR-0465,KFS3846,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10651,KFS-TEM-KRIM-ADDR-0466,KFS3527,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10652,KFS-TEM-KRIM-ADDR-0467,KFS2949,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10653,KFS-TEM-KRIM-ADDR-0468,KFS3088,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10654,KFS-TEM-KRIM-ADDR-0469,KFS3711,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10655,KFS-TEM-KRIM-ADDR-0470,KFS2823,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10656,KFS-TEM-KRIM-ADDR-0471,KFS2897,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10657,KFS-TEM-KRIM-ADDR-0472,KFS1076,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10658,KFS-TEM-KRIM-ADDR-0473,KFS3489,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10659,KFS-TEM-KRIM-ADDR-0474,KFS1096,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10660,KFS-TEM-KRIM-ADDR-0475,KFS3442,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10661,KFS-TEM-KRIM-ADDR-0476,KFS2806,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10662,KFS-TEM-KRIM-ADDR-0477,KFS1070,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10663,KFS-TEM-KRIM-ADDR-0478,KFS1109,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10664,KFS-TEM-KRIM-ADDR-0479,KFS3076,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10665,KFS-TEM-KRIM-ADDR-0480,KFS3408,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10666,KFS-TEM-KRIM-ADDR-0481,KFS1717,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10667,KFS-TEM-KRIM-ADDR-0482,KFS2894,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10668,KFS-TEM-KRIM-ADDR-0483,KFS3537,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10669,KFS-TEM-KRIM-ADDR-0484,KFS3785,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10670,KFS-TEM-KRIM-ADDR-0485,KFS2778,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10671,KFS-TEM-KRIM-ADDR-0486,KFS3517,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10672,KFS-TEM-KRIM-ADDR-0487,KFS2941,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10673,KFS-TEM-KRIM-ADDR-0488,KFS1686,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10674,KFS-TEM-KRIM-ADDR-0489,KFS3015,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10675,KFS-TEM-KRIM-ADDR-0490,KFS3875,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10676,KFS-TEM-KRIM-ADDR-0491,KFS3474,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10677,KFS-TEM-KRIM-ADDR-0492,KFS1637,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10678,KFS-TEM-KRIM-ADDR-0493,KFS3134,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10679,KFS-TEM-KRIM-ADDR-0494,KFS3544,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10680,KFS-TEM-KRIM-ADDR-0495,KFS3841,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10681,KFS-TEM-KRIM-ADDR-0496,KFS3869,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10682,KFS-TEM-KRIM-ADDR-0497,KFS3811,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10683,KFS-TEM-KRIM-ADDR-0498,KFS3210,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10684,KFS-TEM-KRIM-ADDR-0499,KFS1105,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10685,KFS-TEM-KRIM-ADDR-0500,KFS2851,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10686,KFS-TEM-KRIM-ADDR-0501,KFS3806,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10687,KFS-TEM-KRIM-ADDR-0502,KFS1000,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10688,KFS-TEM-KRIM-ADDR-0503,KFS4031,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10689,KFS-TEM-KRIM-ADDR-0504,KFS3672,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10690,KFS-TEM-KRIM-ADDR-0505,KFS3976,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10691,KFS-TEM-KRIM-ADDR-0506,KFS2805,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10692,KFS-TEM-KRIM-ADDR-0507,KFS1081,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10693,KFS-TEM-KRIM-ADDR-0508,KFS3776,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10694,KFS-TEM-KRIM-ADDR-0509,KFS2227,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10695,KFS-TEM-KRIM-ADDR-0510,KFS3892,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10696,KFS-TEM-KRIM-ADDR-0511,KFS3598,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10697,KFS-TEM-KRIM-ADDR-0512,KFS3255,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10698,KFS-TEM-KRIM-ADDR-0513,KFS1172,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10699,KFS-TEM-KRIM-ADDR-0514,KFS1531,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10700,KFS-TEM-KRIM-ADDR-0515,KFS3234,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10701,KFS-TEM-KRIM-ADDR-0516,KFS3574,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10702,KFS-TEM-KRIM-ADDR-0517,KFS2986,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10703,KFS-TEM-KRIM-ADDR-0518,KFS3270,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10704,KFS-TEM-KRIM-ADDR-0519,KFS3497,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10705,KFS-TEM-KRIM-ADDR-0520,KFS3859,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10706,KFS-TEM-KRIM-ADDR-0521,KFS2819,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10707,KFS-TEM-KRIM-ADDR-0522,KFS2763,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10708,KFS-TEM-KRIM-ADDR-0523,KFS2655,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10709,KFS-TEM-KRIM-ADDR-0524,KFS3147,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10710,KFS-TEM-KRIM-ADDR-0525,KFS3294,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10711,KFS-TEM-KRIM-ADDR-0526,KFS1074,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10712,KFS-TEM-KRIM-ADDR-0527,KFS3670,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10713,KFS-TEM-KRIM-ADDR-0528,KFS3291,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10714,KFS-TEM-KRIM-ADDR-0529,KFS3334,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10715,KFS-TEM-KRIM-ADDR-0530,KFS4004,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10716,KFS-TEM-KRIM-ADDR-0531,KFS2828,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10717,KFS-TEM-KRIM-ADDR-0532,KFS3310,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10718,KFS-TEM-KRIM-ADDR-0533,KFS2836,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10719,KFS-TEM-KRIM-ADDR-0534,KFS3498,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10720,KFS-TEM-KRIM-ADDR-0535,KFS3376,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10721,KFS-TEM-KRIM-ADDR-0536,KFS3424,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10722,KFS-TEM-KRIM-ADDR-0537,KFS3290,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10723,KFS-TEM-KRIM-ADDR-0538,KFS3333,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10724,KFS-TEM-KRIM-ADDR-0539,KFS3617,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10725,KFS-TEM-KRIM-ADDR-0540,KFS3416,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10726,KFS-TEM-KRIM-ADDR-0541,KFS2787,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10727,KFS-TEM-KRIM-ADDR-0542,KFS2940,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10728,KFS-TEM-KRIM-ADDR-0543,KFS3418,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10729,KFS-TEM-KRIM-ADDR-0544,KFS3986,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10730,KFS-TEM-KRIM-ADDR-0545,KFS3881,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10731,KFS-TEM-KRIM-ADDR-0546,KFS3006,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10732,KFS-TEM-KRIM-ADDR-0547,KFS3554,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10733,KFS-TEM-KRIM-ADDR-0548,KFS2981,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10734,KFS-TEM-KRIM-ADDR-0549,KFS3736,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10735,KFS-TEM-KRIM-ADDR-0550,KFS3751,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10736,KFS-TEM-KRIM-ADDR-0551,KFS1056,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10737,KFS-TEM-KRIM-ADDR-0552,KFS3109,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10738,KFS-TEM-KRIM-ADDR-0553,KFS3479,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10739,KFS-TEM-KRIM-ADDR-0554,KFS2875,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10740,KFS-TEM-KRIM-ADDR-0555,KFS1441,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10741,KFS-TEM-KRIM-ADDR-0556,KFS2236,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10742,KFS-TEM-KRIM-ADDR-0557,KFS3845,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10743,KFS-TEM-KRIM-ADDR-0558,KFS2950,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10744,KFS-TEM-KRIM-ADDR-0559,KFS2775,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10745,KFS-TEM-KRIM-ADDR-0560,KFS3836,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10746,KFS-TEM-KRIM-ADDR-0561,KFS2694,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10747,KFS-TEM-KRIM-ADDR-0562,KFS3302,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10748,KFS-TEM-KRIM-ADDR-0563,KFS1124,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10749,KFS-TEM-KRIM-ADDR-0564,KFS1065,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10750,KFS-TEM-KRIM-ADDR-0565,KFS3738,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10751,KFS-TEM-KRIM-ADDR-0566,KFS2593,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10752,KFS-TEM-KRIM-ADDR-0567,KFS2754,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10753,KFS-TEM-KRIM-ADDR-0568,KFS3322,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10754,KFS-TEM-KRIM-ADDR-0569,KFS3705,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10755,KFS-TEM-KRIM-ADDR-0570,KFS4012,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10756,KFS-TEM-KRIM-ADDR-0571,KFS3353,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10757,KFS-TEM-KRIM-ADDR-0572,KFS2827,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10758,KFS-TEM-KRIM-ADDR-0573,KFS3119,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10759,KFS-TEM-KRIM-ADDR-0574,KFS4005,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10760,KFS-TEM-KRIM-ADDR-0575,KFS2758,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10761,KFS-TEM-KRIM-ADDR-0576,KFS2859,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10762,KFS-TEM-KRIM-ADDR-0577,KFS2766,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10763,KFS-TEM-KRIM-ADDR-0578,KFS3068,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10764,KFS-TEM-KRIM-ADDR-0579,KFS2892,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10765,KFS-TEM-KRIM-ADDR-0580,KFS3626,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10766,KFS-TEM-KRIM-ADDR-0581,KFS3496,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10767,KFS-TEM-KRIM-ADDR-0582,KFS3565,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10768,KFS-TEM-KRIM-ADDR-0583,KFS3974,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10769,KFS-TEM-KRIM-ADDR-0584,KFS1030,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10770,KFS-TEM-KRIM-ADDR-0585,KFS1656,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10771,KFS-TEM-KRIM-ADDR-0586,KFS3959,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10772,KFS-TEM-KRIM-ADDR-0587,KFS3810,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10773,KFS-TEM-KRIM-ADDR-0588,KFS2831,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10774,KFS-TEM-KRIM-ADDR-0589,KFS3628,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10775,KFS-TEM-KRIM-ADDR-0590,KFS3022,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10776,KFS-TEM-KRIM-ADDR-0591,KFS3085,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10777,KFS-TEM-KRIM-ADDR-0592,KFS3618,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10778,KFS-TEM-KRIM-ADDR-0593,KFS3110,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10779,KFS-TEM-KRIM-ADDR-0594,KFS2989,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10780,KFS-TEM-KRIM-ADDR-0595,KFS3063,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10781,KFS-TEM-KRIM-ADDR-0596,KFS3709,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10782,KFS-TEM-KRIM-ADDR-0597,KFS3807,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10783,KFS-TEM-KRIM-ADDR-0598,KFS3492,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10784,KFS-TEM-KRIM-ADDR-0599,KFS3087,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
10785,KFS-TEM-KRIM-ADDR-0600,KFS2832,PERSON,WRK,East Peltason Dr,,,Irvine,CA,92697,US,Y,Y
