"ENTITY_EXT_ID_ID","OBJ_ID","ENTITY_ID","EXT_ID_TYP_CD","EXT_ID"
"4931","4931","3232","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4932","4932","3233","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4933","4933","3234","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4934","4934","3235","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4935","4935","3236","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4936","4936","3237","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4937","4937","3238","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4938","4938","3239","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4939","4939","3240","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4940","4940","3241","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4941","4941","3242","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4942","4942","3243","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4943","4943","3244","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4944","4944","3245","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4945","4945","3246","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4946","4946","3247","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4947","4947","3248","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4948","4948","3249","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4949","4949","3250","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4950","4950","3251","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4951","4951","3252","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4952","4952","3253","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4953","4953","3254","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4954","4954","3255","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4955","4955","3256","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4956","4956","3257","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4957","4957","3258","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4958","4958","3259","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4959","4959","3260","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4960","4960","3261","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4961","4961","3262","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4962","4962","3263","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4963","4963","3264","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4964","4964","3265","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4965","4965","3266","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4966","4966","3267","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4967","4967","3268","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4968","4968","3269","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4969","4969","3270","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4970","4970","3272","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4971","4971","3273","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4972","4972","3274","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4973","4973","3275","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4974","4974","3276","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4975","4975","3277","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4976","4976","3278","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4977","4977","3279","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4978","4978","3280","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4979","4979","3281","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4980","4980","3282","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4981","4981","3283","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4982","4982","3284","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4983","4983","3285","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4984","4984","3286","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4985","4985","3287","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4986","4986","3288","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4987","4987","3289","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4988","4988","3290","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4989","4989","3291","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4990","4990","3292","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4991","4991","3293","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4992","4992","3294","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4993","4993","3295","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4994","4994","3296","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4995","4995","3297","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4996","4996","3298","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4997","4997","3299","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4998","4998","3300","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"4999","4999","3301","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5000","5000","3302","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5001","5001","3303","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5002","5002","3304","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5003","5003","3305","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5004","5004","3306","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5005","5005","3307","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5006","5006","3308","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5007","5007","3309","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5008","5008","3310","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5009","5009","3311","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5010","5010","3312","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5011","5011","3313","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5012","5012","3314","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5013","5013","3315","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5014","5014","3316","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5015","5015","3317","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5016","5016","3318","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5017","5017","3319","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5018","5018","3320","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5019","5019","3321","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5020","5020","3322","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5021","5021","3323","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5022","5022","3324","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5023","5023","3325","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5024","5024","3326","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5025","5025","3327","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5026","5026","3328","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5027","5027","3329","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5028","5028","3330","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5029","5029","3331","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5030","5030","3332","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5031","5031","3333","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5032","5032","3334","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5033","5033","3335","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5034","5034","3336","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5035","5035","3337","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5036","5036","3338","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5037","5037","3339","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5038","5038","3340","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5039","5039","3341","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5040","5040","3342","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5041","5041","3343","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5042","5042","3344","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5043","5043","3345","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5044","5044","3346","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5045","5045","3347","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5046","5046","3348","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5047","5047","3349","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5048","5048","3350","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5049","5049","3351","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5050","5050","3352","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5051","5051","3353","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5052","5052","3354","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5053","5053","3355","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5054","5054","3356","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5055","5055","3357","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5056","5056","3358","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5057","5057","3359","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5058","5058","3360","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5059","5059","3361","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5060","5060","3362","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5061","5061","3363","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5062","5062","3364","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5063","5063","3365","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5064","5064","3366","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5065","5065","3367","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5066","5066","3368","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5067","5067","3369","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5068","5068","3370","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5069","5069","3371","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5070","5070","3372","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5071","5071","3373","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5072","5072","3374","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5073","5073","3375","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5074","5074","3376","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5075","5075","3377","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5076","5076","3378","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5077","5077","3379","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5078","5078","3380","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5079","5079","3381","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5080","5080","3382","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5081","5081","3383","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5082","5082","3384","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5083","5083","3385","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5084","5084","3386","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5085","5085","3387","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5086","5086","3388","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5087","5087","3389","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5088","5088","3390","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5089","5089","3391","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5090","5090","3392","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5091","5091","3393","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5092","5092","3394","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5093","5093","3395","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5094","5094","3396","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5095","5095","3397","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5096","5096","3398","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5097","5097","3399","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5098","5098","3400","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5099","5099","3401","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5100","5100","3402","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5101","5101","3403","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5102","5102","3404","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5103","5103","3405","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5104","5104","3406","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5105","5105","3407","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5106","5106","3408","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5107","5107","3409","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5108","5108","3410","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5109","5109","3411","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5110","5110","3412","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5111","5111","3413","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5112","5112","3414","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5113","5113","3415","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5114","5114","3416","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5115","5115","3417","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5116","5116","3418","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5117","5117","3419","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5118","5118","3420","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5119","5119","3421","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5120","5120","3422","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5121","5121","3423","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5122","5122","3424","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5123","5123","3425","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5124","5124","3426","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5125","5125","3427","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5126","5126","3428","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5127","5127","3429","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5128","5128","3430","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5129","5129","3431","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5130","5130","3432","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5131","5131","3433","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5132","5132","3434","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5133","5133","3435","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5134","5134","3436","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5135","5135","3437","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5136","5136","3438","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5137","5137","3439","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5138","5138","3440","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5139","5139","3441","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5140","5140","3442","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5141","5141","3443","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5142","5142","3444","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5143","5143","3445","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5144","5144","3446","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5145","5145","3447","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5146","5146","3448","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5147","5147","3449","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5148","5148","3450","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5149","5149","3451","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5150","5150","3452","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5151","5151","3453","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5152","5152","3454","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5153","5153","3455","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5154","5154","3456","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5155","5155","3457","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5156","5156","3458","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5157","5157","3459","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5158","5158","3460","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5159","5159","3461","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5160","5160","3462","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5161","5161","3463","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5162","5162","3464","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5163","5163","3465","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5164","5164","3466","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5165","5165","3467","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5166","5166","3468","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5167","5167","3469","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5168","5168","3470","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5169","5169","3471","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5170","5170","3472","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5171","5171","3473","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5172","5172","3474","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5173","5173","3475","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5174","5174","3476","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5175","5175","3477","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5176","5176","3478","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5177","5177","3479","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5178","5178","3480","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5179","5179","3481","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5180","5180","3482","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5181","5181","3483","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5182","5182","3484","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5183","5183","3485","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5184","5184","3486","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5185","5185","3487","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5186","5186","3488","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5187","5187","3489","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5188","5188","3490","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5189","5189","3491","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5190","5190","3492","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5191","5191","3493","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5192","5192","3494","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5193","5193","3495","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5194","5194","3496","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5195","5195","3497","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5196","5196","3498","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5197","5197","3499","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5198","5198","3500","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5199","5199","3501","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5200","5200","3502","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5201","5201","3503","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5202","5202","3504","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5203","5203","3505","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5204","5204","3506","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5205","5205","3507","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5206","5206","3508","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5207","5207","3509","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5208","5208","3510","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5209","5209","3511","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5210","5210","3512","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5211","5211","3513","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5212","5212","3514","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5213","5213","3515","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5214","5214","3516","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5215","5215","3517","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5216","5216","3518","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5217","5217","3519","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5218","5218","3520","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5219","5219","3521","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5220","5220","3522","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5221","5221","3523","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5222","5222","3524","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5223","5223","3525","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5224","5224","3526","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5225","5225","3527","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5226","5226","3528","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5227","5227","3529","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5228","5228","3530","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5229","5229","3531","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5230","5230","3532","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5231","5231","3533","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5232","5232","3534","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5233","5233","3535","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5234","5234","3536","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5235","5235","3537","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5236","5236","3538","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5237","5237","3539","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5238","5238","3540","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5239","5239","3541","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5240","5240","3542","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5241","5241","3543","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5242","5242","3544","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5243","5243","3545","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5244","5244","3546","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5245","5245","3547","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5246","5246","3548","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5247","5247","3549","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5248","5248","3550","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5249","5249","3551","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5250","5250","3552","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5251","5251","3553","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5252","5252","3554","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5253","5253","3555","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5254","5254","3556","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5255","5255","3557","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5256","5256","3558","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5257","5257","3559","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5258","5258","3560","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5259","5259","3561","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5260","5260","3562","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5261","5261","3563","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5262","5262","3564","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5263","5263","3565","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5264","5264","3566","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5265","5265","3567","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5266","5266","3568","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5267","5267","3569","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5268","5268","3570","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5269","5269","3571","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5270","5270","3572","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5271","5271","3573","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5272","5272","3574","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5273","5273","3575","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5274","5274","3576","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5275","5275","3577","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5276","5276","3578","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5277","5277","3579","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5278","5278","3580","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5279","5279","3581","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5280","5280","3582","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5281","5281","3583","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5282","5282","3584","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5283","5283","3585","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5284","5284","3586","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5285","5285","3587","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5286","5286","3588","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5287","5287","3589","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5288","5288","3590","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5289","5289","3591","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5290","5290","3592","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5291","5291","3593","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5292","5292","3594","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5293","5293","3595","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5294","5294","3596","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5295","5295","3597","TAX","XBy8HbA0p2kc3lalnjPKpA=="
"5296","5296","3598","TAX","XBy8HbA0p2kc3lalnjPKpA=="
