entity_phone_id|obj_id|ver_nbr|entity_id|ent_typ_cd|phone_typ_cd|phone_nbr|phone_extn_nbr|postal_cntry_cd|dflt_ind|actv_ind|last_updt_dt|
10427|KFS-TEM-KRIM-PHONE-0808|1.0|KFS3227|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10428|KFS-TEM-KRIM-PHONE-0809|1.0|KFS4014|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10429|KFS-TEM-KRIM-PHONE-0810|1.0|KFS3615|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10430|KFS-TEM-KRIM-PHONE-0811|1.0|KFS1021|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10431|KFS-TEM-KRIM-PHONE-0812|1.0|KFS3808|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10432|KFS-TEM-KRIM-PHONE-0813|1.0|KFS3113|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10433|KFS-TEM-KRIM-PHONE-0814|1.0|KFS3794|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10434|KFS-TEM-KRIM-PHONE-0815|1.0|KFS3409|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10435|KFS-TEM-KRIM-PHONE-0816|1.0|KFS3671|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10436|KFS-TEM-KRIM-PHONE-0817|1.0|KFS2928|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10437|KFS-TEM-KRIM-PHONE-0818|1.0|KFS2834|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10438|KFS-TEM-KRIM-PHONE-0819|1.0|KFS1574|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10439|KFS-TEM-KRIM-PHONE-0820|1.0|KFS1032|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10440|KFS-TEM-KRIM-PHONE-0821|1.0|KFS1045|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10441|KFS-TEM-KRIM-PHONE-0822|1.0|KFS2810|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10442|KFS-TEM-KRIM-PHONE-0823|1.0|KFS3843|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10443|KFS-TEM-KRIM-PHONE-0824|1.0|KFS3852|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10444|KFS-TEM-KRIM-PHONE-0825|1.0|KFS3752|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10445|KFS-TEM-KRIM-PHONE-0826|1.0|KFS3444|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10446|KFS-TEM-KRIM-PHONE-0827|1.0|KFS3520|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10447|KFS-TEM-KRIM-PHONE-0828|1.0|KFS2821|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10448|KFS-TEM-KRIM-PHONE-0829|1.0|KFS2230|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10449|KFS-TEM-KRIM-PHONE-0830|1.0|KFS2957|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10450|KFS-TEM-KRIM-PHONE-0831|1.0|KFS3962|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10451|KFS-TEM-KRIM-PHONE-0832|1.0|KFS2818|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10452|KFS-TEM-KRIM-PHONE-0833|1.0|KFS3535|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10453|KFS-TEM-KRIM-PHONE-0834|1.0|KFS3061|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10454|KFS-TEM-KRIM-PHONE-0835|1.0|KFS4013|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10455|KFS-TEM-KRIM-PHONE-0836|1.0|KFS3273|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10456|KFS-TEM-KRIM-PHONE-0837|1.0|KFS1090|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10457|KFS-TEM-KRIM-PHONE-0838|1.0|KFS3933|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10458|KFS-TEM-KRIM-PHONE-0839|1.0|KFS2862|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10459|KFS-TEM-KRIM-PHONE-0840|1.0|KFS3744|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10460|KFS-TEM-KRIM-PHONE-0841|1.0|KFS3195|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10461|KFS-TEM-KRIM-PHONE-0842|1.0|KFS3609|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10462|KFS-TEM-KRIM-PHONE-0843|1.0|KFS1023|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10463|KFS-TEM-KRIM-PHONE-0844|1.0|KFS3043|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10464|KFS-TEM-KRIM-PHONE-0845|1.0|KFS2889|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10465|KFS-TEM-KRIM-PHONE-0846|1.0|KFS1047|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10466|KFS-TEM-KRIM-PHONE-0847|1.0|KFS4043|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10467|KFS-TEM-KRIM-PHONE-0848|1.0|KFS3094|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10468|KFS-TEM-KRIM-PHONE-0849|1.0|KFS3556|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10469|KFS-TEM-KRIM-PHONE-0850|1.0|KFS3601|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10470|KFS-TEM-KRIM-PHONE-0851|1.0|KFS2861|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10471|KFS-TEM-KRIM-PHONE-0852|1.0|KFS3654|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10472|KFS-TEM-KRIM-PHONE-0853|1.0|KFS3737|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10473|KFS-TEM-KRIM-PHONE-0854|1.0|KFS3007|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10474|KFS-TEM-KRIM-PHONE-0855|1.0|KFS3283|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10475|KFS-TEM-KRIM-PHONE-0856|1.0|KFS2783|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10476|KFS-TEM-KRIM-PHONE-0857|1.0|KFS2734|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10477|KFS-TEM-KRIM-PHONE-0858|1.0|KFS3504|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10478|KFS-TEM-KRIM-PHONE-0859|1.0|KFS3944|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10479|KFS-TEM-KRIM-PHONE-0860|1.0|KFS3769|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10480|KFS-TEM-KRIM-PHONE-0861|1.0|KFS3576|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10481|KFS-TEM-KRIM-PHONE-0862|1.0|KFS1337|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10482|KFS-TEM-KRIM-PHONE-0863|1.0|KFS3591|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10483|KFS-TEM-KRIM-PHONE-0864|1.0|KFS3050|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10484|KFS-TEM-KRIM-PHONE-0865|1.0|KFS3254|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10485|KFS-TEM-KRIM-PHONE-0866|1.0|KFS3384|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10486|KFS-TEM-KRIM-PHONE-0867|1.0|KFS3546|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10487|KFS-TEM-KRIM-PHONE-0868|1.0|KFS2947|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10488|KFS-TEM-KRIM-PHONE-0869|1.0|KFS2926|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10489|KFS-TEM-KRIM-PHONE-0870|1.0|KFS3651|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10490|KFS-TEM-KRIM-PHONE-0871|1.0|KFS3202|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10491|KFS-TEM-KRIM-PHONE-0872|1.0|KFS3824|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10492|KFS-TEM-KRIM-PHONE-0873|1.0|KFS1455|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10493|KFS-TEM-KRIM-PHONE-0874|1.0|KFS1453|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10494|KFS-TEM-KRIM-PHONE-0875|1.0|KFS3561|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10495|KFS-TEM-KRIM-PHONE-0876|1.0|KFS2204|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10496|KFS-TEM-KRIM-PHONE-0877|1.0|KFS1002|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10497|KFS-TEM-KRIM-PHONE-0878|1.0|KFS1094|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10498|KFS-TEM-KRIM-PHONE-0879|1.0|KFS4003|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10499|KFS-TEM-KRIM-PHONE-0880|1.0|KFS3632|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10500|KFS-TEM-KRIM-PHONE-0881|1.0|KFS3882|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10501|KFS-TEM-KRIM-PHONE-0882|1.0|KFS2824|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10502|KFS-TEM-KRIM-PHONE-0883|1.0|KFS3106|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10503|KFS-TEM-KRIM-PHONE-0884|1.0|KFS3934|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10504|KFS-TEM-KRIM-PHONE-0885|1.0|KFS1101|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10505|KFS-TEM-KRIM-PHONE-0886|1.0|KFS3374|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10506|KFS-TEM-KRIM-PHONE-0887|1.0|KFS3316|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10507|KFS-TEM-KRIM-PHONE-0888|1.0|KFS2616|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10508|KFS-TEM-KRIM-PHONE-0889|1.0|KFS3877|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10509|KFS-TEM-KRIM-PHONE-0890|1.0|KFS3168|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10510|KFS-TEM-KRIM-PHONE-0891|1.0|KFS3763|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10511|KFS-TEM-KRIM-PHONE-0892|1.0|KFS2914|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10512|KFS-TEM-KRIM-PHONE-0893|1.0|KFS3718|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10513|KFS-TEM-KRIM-PHONE-0894|1.0|KFS3340|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10514|KFS-TEM-KRIM-PHONE-0895|1.0|KFS3795|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10515|KFS-TEM-KRIM-PHONE-0896|1.0|KFS1599|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10516|KFS-TEM-KRIM-PHONE-0897|1.0|KFS1006|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10517|KFS-TEM-KRIM-PHONE-0898|1.0|KFS3140|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10518|KFS-TEM-KRIM-PHONE-0899|1.0|KFS3375|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10519|KFS-TEM-KRIM-PHONE-0900|1.0|KFS3189|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10520|KFS-TEM-KRIM-PHONE-0901|1.0|KFS3236|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10521|KFS-TEM-KRIM-PHONE-0902|1.0|KFS3614|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10522|KFS-TEM-KRIM-PHONE-0903|1.0|KFS2907|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10523|KFS-TEM-KRIM-PHONE-0904|1.0|KFS3853|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10524|KFS-TEM-KRIM-PHONE-0905|1.0|KFS3122|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10525|KFS-TEM-KRIM-PHONE-0906|1.0|KFS3013|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10526|KFS-TEM-KRIM-PHONE-0907|1.0|KFS3904|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10527|KFS-TEM-KRIM-PHONE-0908|1.0|KFS2073|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10528|KFS-TEM-KRIM-PHONE-0909|1.0|KFS1014|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10529|KFS-TEM-KRIM-PHONE-0910|1.0|KFS3597|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10530|KFS-TEM-KRIM-PHONE-0911|1.0|KFS2945|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10531|KFS-TEM-KRIM-PHONE-0912|1.0|KFS3915|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10532|KFS-TEM-KRIM-PHONE-0913|1.0|KFS3868|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10533|KFS-TEM-KRIM-PHONE-0914|1.0|KFS3612|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10534|KFS-TEM-KRIM-PHONE-0915|1.0|KFS3104|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10535|KFS-TEM-KRIM-PHONE-0916|1.0|KFS3611|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10536|KFS-TEM-KRIM-PHONE-0917|1.0|KFS1515|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10537|KFS-TEM-KRIM-PHONE-0918|1.0|KFS3198|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10538|KFS-TEM-KRIM-PHONE-0919|1.0|KFS3957|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10539|KFS-TEM-KRIM-PHONE-0920|1.0|KFS3983|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10540|KFS-TEM-KRIM-PHONE-0921|1.0|KFS3754|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10541|KFS-TEM-KRIM-PHONE-0922|1.0|KFS3603|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10542|KFS-TEM-KRIM-PHONE-0923|1.0|KFS2797|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10543|KFS-TEM-KRIM-PHONE-0924|1.0|KFS2693|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10544|KFS-TEM-KRIM-PHONE-0925|1.0|KFS3298|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10545|KFS-TEM-KRIM-PHONE-0926|1.0|KFS3355|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10546|KFS-TEM-KRIM-PHONE-0927|1.0|KFS2920|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10547|KFS-TEM-KRIM-PHONE-0928|1.0|KFS2815|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10548|KFS-TEM-KRIM-PHONE-0929|1.0|KFS3940|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10549|KFS-TEM-KRIM-PHONE-0930|1.0|KFS4008|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10550|KFS-TEM-KRIM-PHONE-0931|1.0|KFS2965|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10551|KFS-TEM-KRIM-PHONE-0932|1.0|KFS3465|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10552|KFS-TEM-KRIM-PHONE-0933|1.0|KFS1091|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10553|KFS-TEM-KRIM-PHONE-0934|1.0|KFS2917|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10554|KFS-TEM-KRIM-PHONE-0935|1.0|KFS3268|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10555|KFS-TEM-KRIM-PHONE-0936|1.0|KFS3032|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10556|KFS-TEM-KRIM-PHONE-0937|1.0|KFS3272|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10557|KFS-TEM-KRIM-PHONE-0938|1.0|KFS3743|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10558|KFS-TEM-KRIM-PHONE-0939|1.0|KFS3679|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10559|KFS-TEM-KRIM-PHONE-0940|1.0|KFS2762|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10560|KFS-TEM-KRIM-PHONE-0941|1.0|KFS3154|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10561|KFS-TEM-KRIM-PHONE-0942|1.0|KFS3449|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10562|KFS-TEM-KRIM-PHONE-0943|1.0|KFS3616|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10563|KFS-TEM-KRIM-PHONE-0944|1.0|KFS3773|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10564|KFS-TEM-KRIM-PHONE-0945|1.0|KFS3024|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10565|KFS-TEM-KRIM-PHONE-0946|1.0|KFS3585|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10566|KFS-TEM-KRIM-PHONE-0947|1.0|KFS3319|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10567|KFS-TEM-KRIM-PHONE-0948|1.0|KFS3035|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10568|KFS-TEM-KRIM-PHONE-0949|1.0|KFS3228|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10569|KFS-TEM-KRIM-PHONE-0950|1.0|KFS3179|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10570|KFS-TEM-KRIM-PHONE-0951|1.0|KFS2388|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10571|KFS-TEM-KRIM-PHONE-0952|1.0|KFS3296|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10572|KFS-TEM-KRIM-PHONE-0953|1.0|KFS3563|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10573|KFS-TEM-KRIM-PHONE-0954|1.0|KFS3170|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10574|KFS-TEM-KRIM-PHONE-0955|1.0|KFS3816|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10575|KFS-TEM-KRIM-PHONE-0956|1.0|KFS3777|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10576|KFS-TEM-KRIM-PHONE-0957|1.0|KFS3675|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10577|KFS-TEM-KRIM-PHONE-0958|1.0|KFS2235|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10578|KFS-TEM-KRIM-PHONE-0959|1.0|KFS3982|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10579|KFS-TEM-KRIM-PHONE-0960|1.0|KFS3890|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10580|KFS-TEM-KRIM-PHONE-0961|1.0|KFS3305|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10581|KFS-TEM-KRIM-PHONE-0962|1.0|KFS3783|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10582|KFS-TEM-KRIM-PHONE-0963|1.0|KFS2887|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10583|KFS-TEM-KRIM-PHONE-0964|1.0|KFS2621|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10584|KFS-TEM-KRIM-PHONE-0965|1.0|KFS3789|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10585|KFS-TEM-KRIM-PHONE-0966|1.0|KFS2837|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10586|KFS-TEM-KRIM-PHONE-0967|1.0|KFS2138|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10587|KFS-TEM-KRIM-PHONE-0968|1.0|KFS3542|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10588|KFS-TEM-KRIM-PHONE-0969|1.0|KFS2888|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10589|KFS-TEM-KRIM-PHONE-0970|1.0|KFS3932|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10590|KFS-TEM-KRIM-PHONE-0971|1.0|KFS3446|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10591|KFS-TEM-KRIM-PHONE-0972|1.0|KFS3157|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10592|KFS-TEM-KRIM-PHONE-0973|1.0|KFS3770|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10593|KFS-TEM-KRIM-PHONE-0974|1.0|KFS4034|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10594|KFS-TEM-KRIM-PHONE-0975|1.0|KFS3526|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10595|KFS-TEM-KRIM-PHONE-0976|1.0|KFS2885|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10596|KFS-TEM-KRIM-PHONE-0977|1.0|KFS3259|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10597|KFS-TEM-KRIM-PHONE-0978|1.0|KFS2807|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10598|KFS-TEM-KRIM-PHONE-0979|1.0|KFS3951|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10599|KFS-TEM-KRIM-PHONE-0980|1.0|KFS3533|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10600|KFS-TEM-KRIM-PHONE-0981|1.0|KFS1029|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10601|KFS-TEM-KRIM-PHONE-0982|1.0|KFS3415|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10602|KFS-TEM-KRIM-PHONE-0983|1.0|KFS1086|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10603|KFS-TEM-KRIM-PHONE-0984|1.0|KFS3801|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10604|KFS-TEM-KRIM-PHONE-0985|1.0|KFS2931|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10605|KFS-TEM-KRIM-PHONE-0986|1.0|KFS2912|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10606|KFS-TEM-KRIM-PHONE-0987|1.0|KFS3539|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10607|KFS-TEM-KRIM-PHONE-0988|1.0|KFS3044|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10608|KFS-TEM-KRIM-PHONE-0989|1.0|KFS3606|PERSON|WRK|800-555-1212||US|Y|Y|20121207233010|
10609|KFS-TEM-KRIM-PHONE-0382|1.0|KFS2584|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10610|KFS-TEM-KRIM-PHONE-0383|1.0|KFS3153|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10611|KFS-TEM-KRIM-PHONE-0384|1.0|KFS2869|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10612|KFS-TEM-KRIM-PHONE-0385|1.0|KFS3549|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10613|KFS-TEM-KRIM-PHONE-0386|1.0|KFS2344|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10614|KFS-TEM-KRIM-PHONE-0387|1.0|KFS3642|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10615|KFS-TEM-KRIM-PHONE-0388|1.0|KFS3458|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10616|KFS-TEM-KRIM-PHONE-0389|1.0|KFS3911|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10617|KFS-TEM-KRIM-PHONE-0390|1.0|KFS1864|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10618|KFS-TEM-KRIM-PHONE-0391|1.0|KFS3693|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10619|KFS-TEM-KRIM-PHONE-0392|1.0|KFS3950|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10620|KFS-TEM-KRIM-PHONE-0393|1.0|KFS3335|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10621|KFS-TEM-KRIM-PHONE-0394|1.0|KFS3112|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10622|KFS-TEM-KRIM-PHONE-0395|1.0|KFS2882|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10623|KFS-TEM-KRIM-PHONE-0396|1.0|KFS3528|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10624|KFS-TEM-KRIM-PHONE-0397|1.0|KFS3382|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10625|KFS-TEM-KRIM-PHONE-0398|1.0|KFS3394|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10626|KFS-TEM-KRIM-PHONE-0399|1.0|KFS3919|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10627|KFS-TEM-KRIM-PHONE-0400|1.0|KFS1025|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10628|KFS-TEM-KRIM-PHONE-0401|1.0|KFS3223|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10629|KFS-TEM-KRIM-PHONE-0402|1.0|KFS3115|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10630|KFS-TEM-KRIM-PHONE-0403|1.0|KFS2854|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10631|KFS-TEM-KRIM-PHONE-0404|1.0|KFS2835|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10632|KFS-TEM-KRIM-PHONE-0405|1.0|KFS3623|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10633|KFS-TEM-KRIM-PHONE-0406|1.0|KFS3221|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10634|KFS-TEM-KRIM-PHONE-0407|1.0|KFS2884|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10635|KFS-TEM-KRIM-PHONE-0408|1.0|KFS3972|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10636|KFS-TEM-KRIM-PHONE-0409|1.0|KFS3838|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10637|KFS-TEM-KRIM-PHONE-0410|1.0|KFS3263|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10638|KFS-TEM-KRIM-PHONE-0411|1.0|KFS3205|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
10639|KFS-TEM-KRIM-PHONE-0412|1.0|KFS3732|PERSON|WRK|800-555-1212||US|Y|Y|20121207233009|
